representation,scenario,episode_id,sensor_id,time_h,mean_u_km,valid_k,encoder_umap_1,encoder_umap_2,recurrent_umap_1,recurrent_umap_2,visible_fraction,latent_knn_distance,umap_knn_distance,latent_cross_scenario_fraction,umap_cross_scenario_fraction,projection_mismatch,latent_neighbor_scenario,umap_neighbor_scenario,high_dimensional_outlier,projected_outlier,projection_intrusion
encoder,id_2000_k60,1,1,0.2777777777777778,4.723176,60,8.775994,0.14724565,7.6650376,5.527834,0.03333333333333333,0.036943026,0.09747582572363749,0.5333333333333333,0.8666666666666667,0.33333333333333337,id_2000_k60,retrograde_2000_k60,False,False,True
encoder,id_2000_k60,1,2,0.2777777777777778,4.723176,60,8.983468,-0.13830492,6.1353717,6.0164213,0.016666666666666666,0.053969897,0.10498632922991935,0.8,0.8666666666666667,0.06666666666666665,scale_5000_k60,team9_2000_k60,False,False,False
encoder,id_2000_k60,1,3,0.2777777777777778,4.723176,60,9.285301,-0.38921446,7.2768016,5.4795856,0.0,0.042986955,0.07879064121718919,0.8,0.9333333333333333,0.1333333333333333,team9_2000_k60,team9_2000_k60,False,False,False
encoder,id_2000_k60,1,4,0.2777777777777778,4.723176,60,9.851733,0.68101877,4.5948887,4.5950375,0.0,0.15674397,0.09961068342610373,0.6666666666666666,0.7333333333333333,0.06666666666666665,id_2000_k60,retrograde_2000_k60,False,False,False
encoder,id_2000_k60,1,5,0.2777777777777778,4.723176,60,9.948737,0.7398859,5.063579,5.6362247,0.016666666666666666,0.11577644,0.09897273147315251,0.6666666666666666,0.8,0.13333333333333341,id_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,1,6,0.2777777777777778,4.723176,60,10.097569,0.5001317,4.6610146,5.545214,0.0,0.18353888,0.06275382642255066,0.8,0.8,0.0,id_2000_k15,team9_2000_k60,False,False,False
encoder,id_2000_k60,1,7,0.2777777777777778,4.723176,60,9.503212,1.2233479,2.0566995,3.3367798,0.0,0.141703,0.07488715747034987,0.7333333333333333,0.8,0.06666666666666676,team9_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,1,8,0.2777777777777778,4.723176,60,8.242548,-0.09861103,7.2183127,5.908893,0.0,0.047834232,0.0969389074476977,0.8,0.8,0.0,team9_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,1,9,0.2777777777777778,4.723176,60,9.86436,0.91279185,4.102857,4.6124964,0.016666666666666666,0.1612768,0.12131819047509901,0.6666666666666666,0.8666666666666667,0.20000000000000007,id_2000_k15,id_2000_k15,False,False,False
encoder,id_2000_k60,1,10,0.2777777777777778,4.723176,60,10.151458,1.1195375,3.0684824,6.5802846,0.016666666666666666,0.16115417,0.03382594122060581,0.9333333333333333,0.9333333333333333,0.0,team9_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,1,11,0.2777777777777778,4.723176,60,10.092531,0.49180126,5.0668263,4.5229774,0.0,0.13258617,0.06259709991575355,0.4,0.8,0.4,id_2000_k60,team9_2000_k60,False,False,True
encoder,id_2000_k60,2,0,0.2777777777777778,4.477794,60,9.279177,0.90174466,5.212157,6.03858,0.0,0.11160867,0.0804828180457687,0.8666666666666667,0.5333333333333333,-0.33333333333333337,id_2000_k15,id_2000_k60,False,False,False
encoder,id_2000_k60,2,1,0.2777777777777778,4.477794,60,8.793708,0.13460934,7.517861,5.70642,0.0,0.04094185,0.09886311858925431,0.7333333333333333,0.8,0.06666666666666676,retrograde_2000_k60,retrograde_2000_k60,False,False,False
encoder,id_2000_k60,2,2,0.2777777777777778,4.477794,60,9.514384,0.2723935,3.9732842,6.7070527,0.016666666666666666,0.22900854,0.062039232738346176,0.8,0.9333333333333333,0.1333333333333333,team9_2000_k60,id_2000_k15,True,False,False
encoder,id_2000_k60,2,3,0.2777777777777778,4.477794,60,9.704149,0.39077732,5.33468,5.284659,0.0,0.08301123,0.07837575380205089,0.7333333333333333,0.6,-0.1333333333333333,team9_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,2,4,0.2777777777777778,4.477794,60,9.771942,0.37711838,5.1530337,5.4358277,0.0,0.096612886,0.09910210325773199,0.9333333333333333,0.7333333333333333,-0.20000000000000007,id_2000_k15,retrograde_2000_k60,False,False,False
encoder,id_2000_k60,2,5,0.2777777777777778,4.477794,60,8.37153,0.1354618,4.8182693,6.667197,0.0,0.09609016,0.07059572810481705,0.8,0.8,0.0,team9_2000_k60,retrograde_2000_k60,False,False,False
encoder,id_2000_k60,2,6,0.2777777777777778,4.477794,60,10.249678,1.5838276,1.2106196,0.5642627,0.0,0.078836285,0.0736165994301589,0.7333333333333333,0.8666666666666667,0.13333333333333341,id_2000_k15,id_2000_k15,False,False,False
encoder,id_2000_k60,2,7,0.2777777777777778,4.477794,60,9.167025,0.87769765,5.257997,5.7056293,0.016666666666666666,0.140345,0.07802478044501032,0.7333333333333333,0.7333333333333333,0.0,team9_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,2,8,0.2777777777777778,4.477794,60,9.978771,0.8955587,5.183404,4.884653,0.0,0.14189819,0.11536159314900157,0.8666666666666667,0.8666666666666667,0.0,team9_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,2,9,0.2777777777777778,4.477794,60,10.056913,1.3784798,3.3752038,4.661608,0.0,0.12895827,0.04958456054480944,0.4666666666666667,0.5333333333333333,0.06666666666666665,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,2,10,0.2777777777777778,4.477794,60,9.396614,0.31495884,3.598938,7.2558756,0.0,0.25370008,0.08020471526839736,0.8,0.9333333333333333,0.1333333333333333,id_2000_k15,id_2000_k15,True,False,False
encoder,id_2000_k60,2,11,0.2777777777777778,4.477794,60,10.192507,1.1507032,5.102804,4.583729,0.0,0.08393547,0.041994967546036786,0.8666666666666667,0.9333333333333333,0.06666666666666665,id_2000_k15,id_2000_k15,False,False,False
encoder,id_2000_k60,3,0,0.2777777777777778,4.7498784,60,9.797851,-0.060459983,6.3663726,5.140429,0.0,0.08051836,0.08031688016028893,0.7333333333333333,0.8,0.06666666666666676,retrograde_2000_k60,scale_5000_k60,False,False,False
encoder,id_2000_k60,3,1,0.2777777777777778,4.7498784,60,8.859277,-0.020474438,7.650381,5.539422,0.05,0.027951615,0.10860885974585202,0.6666666666666666,0.7333333333333333,0.06666666666666665,scale_5000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,3,2,0.2777777777777778,4.7498784,60,8.964298,-0.058533043,5.7098994,6.2556953,0.0,0.061471783,0.09606532921456484,0.7333333333333333,0.8666666666666667,0.13333333333333341,id_2000_k15,team9_2000_k60,False,False,False
encoder,id_2000_k60,3,3,0.2777777777777778,4.7498784,60,9.175641,-0.042270347,6.3612003,5.818322,0.016666666666666666,0.07218717,0.08645286518583384,0.6,0.8666666666666667,0.2666666666666667,id_2000_k60,scale_5000_k60,False,False,True
encoder,id_2000_k60,3,4,0.2777777777777778,4.7498784,60,9.4610615,0.07705916,5.8057356,5.3197775,0.0,0.09349823,0.07994031299161947,0.8,0.7333333333333333,-0.06666666666666676,id_2000_k15,id_2000_k15,False,False,False
encoder,id_2000_k60,3,5,0.2777777777777778,4.7498784,60,9.800404,0.47991335,5.293578,5.663007,0.0,0.109510824,0.1186523378375628,0.6666666666666666,0.7333333333333333,0.06666666666666665,id_2000_k60,team9_2000_k60,False,False,False
encoder,id_2000_k60,3,6,0.2777777777777778,4.7498784,60,9.409985,0.99998355,3.752141,7.0464716,0.016666666666666666,0.13515265,0.09409441419451502,0.6666666666666666,0.8666666666666667,0.20000000000000007,id_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,3,7,0.2777777777777778,4.7498784,60,9.684277,-0.35175154,6.847737,5.4133263,0.016666666666666666,0.046096183,0.07193388183264317,0.8666666666666667,0.9333333333333333,0.06666666666666665,scale_5000_k60,scale_5000_k60,False,False,False
encoder,id_2000_k60,3,8,0.2777777777777778,4.7498784,60,9.7522745,-0.12178471,6.384998,5.2186556,0.0,0.08654855,0.07411079010803022,0.9333333333333333,0.8666666666666667,-0.06666666666666665,scale_5000_k60,retrograde_2000_k60,False,False,False
encoder,id_2000_k60,3,9,0.2777777777777778,4.7498784,60,9.672049,0.035677902,5.873971,5.5472894,0.0,0.08483324,0.08591222317675566,0.8666666666666667,1.0,0.1333333333333333,team9_2000_k60,retrograde_2000_k60,False,False,False
encoder,id_2000_k60,3,10,0.2777777777777778,4.7498784,60,10.081834,1.8355474,1.686371,5.9560637,0.0,0.12279308,0.06058213274346958,0.7333333333333333,0.6666666666666666,-0.06666666666666665,id_2000_k15,id_2000_k60,False,False,False
encoder,id_2000_k60,3,11,0.2777777777777778,4.7498784,60,10.132652,0.95553344,5.0568237,4.560512,0.016666666666666666,0.10168182,0.08340851406711798,0.7333333333333333,1.0,0.2666666666666667,id_2000_k15,id_2000_k15,False,False,False
encoder,id_2000_k60,0,0,0.4166666666666667,2.3017588,60,10.137119,1.5058141,4.281344,4.38665,0.0,0.14752643,0.0364119213505942,0.6666666666666666,0.7333333333333333,0.06666666666666665,id_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,0,1,0.4166666666666667,2.3017588,60,9.029366,0.50333816,5.208992,6.380359,0.03333333333333333,0.07987801,0.09239269577961064,0.8666666666666667,0.6666666666666666,-0.20000000000000007,retrograde_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,0,2,0.4166666666666667,2.3017588,60,8.913401,0.11880189,4.7647347,6.864494,0.016666666666666666,0.092468694,0.10004669633646064,0.9333333333333333,0.6666666666666666,-0.2666666666666667,retrograde_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,0,3,0.4166666666666667,2.3017588,60,9.273002,0.938033,4.3252277,6.5984693,0.016666666666666666,0.13774434,0.07721104695698734,0.8,0.4666666666666667,-0.33333333333333337,team9_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,0,4,0.4166666666666667,2.3017588,60,9.4542,0.6542419,3.575001,7.252866,0.0,0.16797481,0.1372722437929239,0.6666666666666666,0.9333333333333333,0.2666666666666667,id_2000_k15,id_2000_k15,False,False,False
encoder,id_2000_k60,0,5,0.4166666666666667,2.3017588,60,10.1297,1.492413,3.2515497,4.4272494,0.016666666666666666,0.08818453,0.03959742069264227,0.6666666666666666,0.7333333333333333,0.06666666666666665,id_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,0,6,0.4166666666666667,2.3017588,60,8.924163,0.57235223,3.731771,7.1980443,0.016666666666666666,0.17433752,0.07834151004801475,0.8,0.8666666666666667,0.06666666666666665,team9_2000_k60,retrograde_2000_k60,False,False,False
encoder,id_2000_k60,0,7,0.4166666666666667,2.3017588,60,8.985123,0.8417095,4.6811924,6.7196407,0.016666666666666666,0.12815703,0.08736616835440868,0.8,0.9333333333333333,0.1333333333333333,team9_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,0,8,0.4166666666666667,2.3017588,60,8.477373,0.46797302,-0.533647,9.450433,0.016666666666666666,0.1917174,0.1193269057001433,0.8666666666666667,1.0,0.1333333333333333,retrograde_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,0,9,0.4166666666666667,2.3017588,60,10.1328,1.3427444,2.4976401,6.18678,0.0,0.21288313,0.0609810529239045,0.4666666666666667,0.6666666666666666,0.19999999999999996,id_2000_k60,id_2000_k15,True,False,False
encoder,id_2000_k60,0,10,0.4166666666666667,2.3017588,60,9.870226,15.379943,-2.2964742,10.087317,0.03333333333333333,0.1315114,0.11673185201552136,0.8,0.6,-0.20000000000000007,team9_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,0,11,0.4166666666666667,2.3017588,60,10.225034,1.0591637,4.8759475,4.5361485,0.0,0.09372204,0.08483373386811358,0.8,0.8666666666666667,0.06666666666666665,id_2000_k15,id_2000_k15,False,False,False
encoder,id_2000_k60,1,0,0.4166666666666667,2.3095074,60,9.342484,5.1256027,-2.466298,3.2725542,0.0,0.23691899,0.06382654972699471,0.4666666666666667,0.6,0.1333333333333333,id_2000_k60,id_2000_k60,True,False,False
encoder,id_2000_k60,1,1,0.4166666666666667,2.3095074,60,9.434772,1.1402375,3.8160696,6.9527435,0.05,0.10577398,0.0841754652949913,0.7333333333333333,0.9333333333333333,0.20000000000000007,id_2000_k15,id_2000_k15,False,False,False
encoder,id_2000_k60,1,2,0.4166666666666667,2.3095074,60,14.345295,6.2575016,1.7926015,10.107776,0.0,0.14893322,0.06535146534804548,0.9333333333333333,0.8,-0.1333333333333333,id_2000_k15,retrograde_2000_k60,False,False,False
encoder,id_2000_k60,1,3,0.4166666666666667,2.3095074,60,9.485822,0.13184036,3.4639924,5.5841594,0.0,0.170611,0.07717572372747017,0.7333333333333333,0.7333333333333333,0.0,team9_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,1,4,0.4166666666666667,2.3095074,60,8.308671,0.69946235,-0.72023904,8.972881,0.0,0.14412066,0.09975287233716566,0.6666666666666666,0.7333333333333333,0.06666666666666665,team9_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,1,5,0.4166666666666667,2.3095074,60,8.551766,0.22142896,4.90962,6.5281196,0.0,0.10935583,0.08708050364777825,0.3333333333333333,0.8,0.46666666666666673,id_2000_k60,id_2000_k15,False,False,True
encoder,id_2000_k60,1,6,0.4166666666666667,2.3095074,60,8.965425,0.5846322,3.6951115,7.2615423,0.0,0.15686415,0.07006854807667434,0.6666666666666666,0.8666666666666667,0.20000000000000007,id_2000_k60,retrograde_2000_k60,False,False,False
encoder,id_2000_k60,1,7,0.4166666666666667,2.3095074,60,9.321068,1.0382314,4.8490562,5.09501,0.016666666666666666,0.1607028,0.07480971543725964,0.5333333333333333,0.6666666666666666,0.1333333333333333,id_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,1,8,0.4166666666666667,2.3095074,60,8.442213,0.16194673,5.385742,6.2584987,0.0,0.07770872,0.04978972856178639,0.7333333333333333,0.7333333333333333,0.0,retrograde_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,1,9,0.4166666666666667,2.3095074,60,10.065136,1.412124,-0.05988299,4.5019264,0.0,0.21178871,0.051967423439169706,0.3333333333333333,0.5333333333333333,0.2,id_2000_k60,id_2000_k60,True,False,False
encoder,id_2000_k60,1,10,0.4166666666666667,2.3095074,60,9.788047,14.357958,2.7813632,6.965117,0.0,0.10166151,0.07774491862112835,0.8,0.7333333333333333,-0.06666666666666676,id_2000_k15,id_2000_k15,False,False,False
encoder,id_2000_k60,1,11,0.4166666666666667,2.3095074,60,10.007869,0.23772086,5.759596,5.0004168,0.016666666666666666,0.09758743,0.07471198556683707,0.6,0.8666666666666667,0.2666666666666667,id_2000_k60,id_2000_k15,False,False,True
encoder,id_2000_k60,2,0,0.4166666666666667,2.4150157,60,10.0962515,1.5325124,3.2496946,4.9706707,0.0,0.12242334,0.05790848342316181,0.7333333333333333,0.6666666666666666,-0.06666666666666665,id_2000_k15,id_2000_k60,False,False,False
encoder,id_2000_k60,2,1,0.4166666666666667,2.4150157,60,9.542641,1.2796452,4.0808573,6.3461366,0.016666666666666666,0.10933013,0.0838890281564363,0.6666666666666666,0.7333333333333333,0.06666666666666665,id_2000_k15,id_2000_k15,False,False,False
encoder,id_2000_k60,2,2,0.4166666666666667,2.4150157,60,14.063011,4.798694,-0.20612617,8.563275,0.0,0.24790256,0.11277954492805789,0.9333333333333333,0.6,-0.33333333333333337,id_2000_k15,id_2000_k60,True,False,False
encoder,id_2000_k60,2,3,0.4166666666666667,2.4150157,60,12.0669,5.338417,0.09361918,6.0922813,0.016666666666666666,0.112635024,0.04519189484941987,0.8666666666666667,0.6666666666666666,-0.20000000000000007,id_2000_k15,id_2000_k60,False,False,False
encoder,id_2000_k60,2,4,0.4166666666666667,2.4150157,60,8.379919,0.8710497,-0.57111984,6.6025662,0.0,0.22128478,0.114393950177986,0.5333333333333333,0.7333333333333333,0.19999999999999996,id_2000_k60,id_2000_k15,True,False,False
encoder,id_2000_k60,2,5,0.4166666666666667,2.4150157,60,10.050196,1.1890973,3.9107075,6.207442,0.0,0.16165538,0.06652025395209812,0.6,0.8666666666666667,0.2666666666666667,id_2000_k60,id_2000_k15,False,False,True
encoder,id_2000_k60,2,6,0.4166666666666667,2.4150157,60,9.591802,1.3666171,1.4842162,8.366536,0.0,0.12912579,0.12351365701737406,0.8,0.7333333333333333,-0.06666666666666676,id_2000_k15,id_2000_k15,False,False,False
encoder,id_2000_k60,2,7,0.4166666666666667,2.4150157,60,9.8490715,-0.09960661,6.5191827,4.9613414,0.0,0.08693639,0.07750864945482806,0.8,0.7333333333333333,-0.06666666666666676,team9_2000_k60,scale_5000_k60,False,False,False
encoder,id_2000_k60,2,8,0.4166666666666667,2.4150157,60,9.656918,1.1820999,2.067725,4.04777,0.0,0.23362635,0.13934601889325912,0.5333333333333333,0.8,0.2666666666666667,id_2000_k60,id_2000_k15,True,False,True
encoder,id_2000_k60,2,9,0.4166666666666667,2.4150157,60,10.054833,1.4761411,0.067038134,4.3379087,0.0,0.16783015,0.07204350077067205,0.3333333333333333,0.4666666666666667,0.13333333333333336,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,2,10,0.4166666666666667,2.4150157,60,9.854797,14.591319,-1.1734501,7.518528,0.0,0.097119145,0.09233304718421724,0.7333333333333333,0.5333333333333333,-0.19999999999999996,id_2000_k15,id_2000_k60,False,False,False
encoder,id_2000_k60,2,11,0.4166666666666667,2.4150157,60,10.121662,0.538405,0.48520252,0.8556685,0.0,0.1804892,0.07218300151024921,0.6,0.7333333333333333,0.1333333333333333,id_2000_k60,retrograde_2000_k60,False,False,False
encoder,id_2000_k60,3,0,0.4166666666666667,2.526228,60,9.645988,1.3476919,-0.5173217,3.4192073,0.0,0.2931753,0.12379924236917184,0.6,0.7333333333333333,0.1333333333333333,id_2000_k60,id_2000_k15,True,False,False
encoder,id_2000_k60,3,1,0.4166666666666667,2.526228,60,9.272697,0.8856804,4.7023835,6.1112475,0.03333333333333333,0.15466155,0.08387203683977734,0.6666666666666666,0.5333333333333333,-0.1333333333333333,id_2000_k15,id_2000_k60,False,False,False
encoder,id_2000_k60,3,2,0.4166666666666667,2.526228,60,14.121077,4.9733143,-1.0400597,7.9886975,0.05,0.1677399,0.10789277832850737,0.7333333333333333,0.7333333333333333,0.0,id_2000_k60,scale_5000_k60,False,False,False
encoder,id_2000_k60,3,3,0.4166666666666667,2.526228,60,9.478643,0.10722645,5.2799335,5.216734,0.016666666666666666,0.084233604,0.07741854451462098,0.6,0.6666666666666666,0.06666666666666665,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,3,4,0.4166666666666667,2.526228,60,9.929326,0.78676075,2.7944746,5.350598,0.016666666666666666,0.18833175,0.12024597719092951,0.5333333333333333,0.6666666666666666,0.1333333333333333,id_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,3,5,0.4166666666666667,2.526228,60,8.383594,-0.23667213,5.8544645,6.2321854,0.016666666666666666,0.07625438,0.10038762183503488,0.9333333333333333,0.8666666666666667,-0.06666666666666665,scale_5000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,3,6,0.4166666666666667,2.526228,60,13.040467,15.844438,0.015694674,0.7692106,0.0,0.07604449,0.09947766443696861,0.9333333333333333,0.6666666666666666,-0.2666666666666667,id_2000_k15,id_2000_k15,False,False,False
encoder,id_2000_k60,3,7,0.4166666666666667,2.526228,60,9.30275,1.1328273,-0.36752522,3.1307425,0.0,0.14799699,0.08445488902638494,0.6,0.7333333333333333,0.1333333333333333,id_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,3,8,0.4166666666666667,2.526228,60,8.345691,0.8349189,-1.8188455,6.5315113,0.0,0.20067191,0.10709494274791065,0.8,0.7333333333333333,-0.06666666666666676,retrograde_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,3,9,0.4166666666666667,2.526228,60,10.032594,1.3106264,2.9790075,4.162288,0.0,0.10901453,0.06193226514470256,0.3333333333333333,0.5333333333333333,0.2,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,3,10,0.4166666666666667,2.526228,60,8.313458,15.342865,1.1896172,1.7448062,0.016666666666666666,0.046925385,0.08943115229768643,0.8,0.9333333333333333,0.1333333333333333,scale_5000_k60,scale_5000_k60,False,False,False
encoder,id_2000_k60,3,11,0.4166666666666667,2.526228,60,9.284779,1.1141553,4.877679,5.7708087,0.016666666666666666,0.16721433,0.08192277337412657,0.6,0.7333333333333333,0.1333333333333333,id_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,0,0,0.5555555555555556,0.47575903,60,9.056649,5.1094174,0.1374802,3.08694,0.016666666666666666,0.093416594,0.05034970156629883,0.6666666666666666,0.6,-0.06666666666666665,team9_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,0,1,0.5555555555555556,0.47575903,60,12.646903,7.810678,0.43720892,9.154444,0.0,0.12441241,0.11414770340212395,0.4,0.6,0.19999999999999996,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,0,2,0.5555555555555556,0.47575903,60,14.282006,4.8205814,-1.4212258,9.9401,0.0,0.10770832,0.152135879128061,0.4,0.6,0.19999999999999996,id_2000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,0,3,0.5555555555555556,0.47575903,60,11.1234045,4.899619,1.195816,9.564985,0.016666666666666666,0.10888074,0.1063179060584827,0.4666666666666667,0.4666666666666667,0.0,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,0,4,0.5555555555555556,0.47575903,60,5.262107,13.137785,-2.9795477,4.542895,0.0,0.075023204,0.09969207254998472,0.5333333333333333,0.6,0.06666666666666665,id_2000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,0,5,0.5555555555555556,0.47575903,60,4.966331,15.765198,1.4545016,4.3531375,0.016666666666666666,0.08662098,0.050486477187610006,0.7333333333333333,0.3333333333333333,-0.39999999999999997,scale_5000_k60,id_2000_k60,False,False,False
encoder,id_2000_k60,0,6,0.5555555555555556,0.47575903,60,11.801152,14.289227,1.4713537,10.144759,0.0,0.1398276,0.13253333121511124,0.8,0.9333333333333333,0.1333333333333333,scale_5000_k60,id_2000_k15,False,False,False
encoder,id_2000_k60,0,7,0.5555555555555556,0.47575903,60,8.2547245,12.240592,-2.6248348,10.0095215,0.03333333333333333,0.1281572,0.06024907404670885,0.6666666666666666,0.6,-0.06666666666666665,scale_5000_k60,scale_5000_k60,False,False,False
encoder,id_2000_k60,0,8,0.5555555555555556,0.47575903,60,6.956175,10.465349,1.1374875,1.0889834,0.0,0.07115378,0.0946138473303689,0.6,0.8,0.20000000000000007,scale_5000_k60,scale_5000_k60,False,False,False
