representation,scenario,episode_id,sensor_id,time_h,mean_u_km,valid_k,encoder_umap_1,encoder_umap_2,recurrent_umap_1,recurrent_umap_2,visible_fraction,latent_knn_distance,umap_knn_distance,latent_cross_scenario_fraction,umap_cross_scenario_fraction,projection_mismatch,latent_neighbor_scenario,umap_neighbor_scenario,high_dimensional_outlier,projected_outlier,projection_intrusion,audit_priority
recurrent,id_2000_k15,5,4,3.75,0.08948749,15,5.4341555,10.925518,1.1995529,1.443679,0.0,0.018841298,0.07371240788715815,0.0,0.7333333333333333,0.7333333333333333,id_2000_k15,retrograde_2000_k60,False,False,True,0.942390369733448
encoder,id_2000_k15,2,4,4.998611111111111,0.08795837,15,10.96201,11.757172,-5.023944,4.8297095,0.06666666666666667,0.038209137,0.04962200886848938,0.0,0.7333333333333333,0.7333333333333333,id_2000_k15,scale_5000_k60,False,False,True,0.942390369733448
recurrent,retrograde_2000_k60,5,10,0.5555555555555556,0.64652,60,15.564271,12.504736,-0.2691276,0.15887742,0.016666666666666666,0.036037013,0.0685474698971507,0.0,0.7333333333333333,0.7333333333333333,retrograde_2000_k60,id_2000_k60,False,False,True,0.942390369733448
recurrent,id_2000_k15,4,11,2.5,0.093932234,15,5.5468984,11.210328,-2.3660748,3.036361,0.0,0.021622293,0.10072764183714818,0.0,0.7333333333333333,0.7333333333333333,id_2000_k15,id_2000_k60,False,False,True,0.942390369733448
recurrent,retrograde_2000_k60,7,10,2.9166666666666665,0.08821806,60,12.324411,10.783401,-2.4039357,9.227208,0.03333333333333333,0.018168159,0.09579672125645025,0.0,0.7333333333333333,0.7333333333333333,retrograde_2000_k60,id_2000_k15,False,False,True,0.942390369733448
encoder,scale_5000_k60,5,5,1.805555555555556,1.0998784,60,6.2130685,13.004284,-3.549175,9.633661,0.0,0.11834123,0.06273535704692614,0.0,0.7333333333333333,0.7333333333333333,scale_5000_k60,id_2000_k60,False,False,True,0.942390369733448
recurrent,retrograde_2000_k60,4,0,4.444444444444445,0.08470223,60,14.090507,7.4176636,1.7761697,8.524643,0.0,0.008371297,0.10435062552260524,0.0,0.7333333333333333,0.7333333333333333,retrograde_2000_k60,id_2000_k15,False,False,True,0.942390369733448
recurrent,retrograde_2000_k60,6,3,4.722222222222222,0.08491217,60,13.810796,7.7377114,2.545491,8.433994,0.05,0.007991826,0.11360822111546989,0.0,0.7333333333333333,0.7333333333333333,retrograde_2000_k60,id_2000_k15,False,False,True,0.942390369733448
recurrent,retrograde_2000_k60,7,10,2.2222222222222223,0.09264483,60,15.390129,12.195084,-0.28862906,0.16470093,0.03333333333333333,0.048926957,0.07324225003445752,0.0,0.7333333333333333,0.7333333333333333,retrograde_2000_k60,id_2000_k60,True,False,True,0.942390369733448
encoder,id_2000_k15,0,2,2.7777777777777777,0.092851944,15,9.024483,5.8055425,-4.029502,3.608198,0.0,0.10816223,0.07063154433286106,0.0,0.7333333333333333,0.7333333333333333,id_2000_k15,id_2000_k60,False,False,True,0.942390369733448
encoder,id_2000_k15,3,5,3.1944444444444446,0.09128553,15,7.6385746,11.752562,0.99657035,10.23659,0.0,0.12285955,0.13352074326186875,0.0,0.7333333333333333,0.7333333333333333,id_2000_k15,retrograde_2000_k60,False,False,True,0.942390369733448
encoder,scale_5000_k60,5,4,1.805555555555556,1.0998784,60,10.194933,11.75652,-4.424281,7.894844,0.03333333333333333,0.107491225,0.10115226486248848,0.0,0.7333333333333333,0.7333333333333333,scale_5000_k60,id_2000_k60,False,False,True,0.942390369733448
encoder,id_2000_k15,3,3,4.166666666666667,0.088253275,15,8.931633,5.6049705,-2.9439714,2.9705653,0.0,0.11343101,0.07277770240830637,0.0,0.7333333333333333,0.7333333333333333,id_2000_k15,id_2000_k60,False,False,True,0.942390369733448
recurrent,retrograde_2000_k60,5,3,1.805555555555556,0.104157455,60,16.460596,9.13434,-0.62231547,-0.4081902,0.0,0.010371459,0.06745271691212697,0.0,0.7333333333333333,0.7333333333333333,retrograde_2000_k60,team9_2000_k60,False,False,True,0.942390369733448
encoder,id_2000_k15,4,8,1.805555555555556,0.11189419,15,7.698176,11.996761,-0.8341048,9.832678,0.0,0.1179496,0.07121821677215869,0.0,0.7333333333333333,0.7333333333333333,id_2000_k15,retrograde_2000_k60,False,False,True,0.942390369733448
recurrent,id_2000_k15,3,5,1.805555555555556,0.11216253,15,5.301366,10.904677,1.2295754,1.4388338,0.0,0.020182796,0.08541848820759829,0.0,0.7333333333333333,0.7333333333333333,id_2000_k15,retrograde_2000_k60,False,False,True,0.942390369733448
encoder,id_2000_k60,6,0,4.998611111111111,0.08477261,60,13.20203,4.727519,2.4926188,6.625467,0.016666666666666666,0.15362811,0.13942354372390203,0.5333333333333333,0.9333333333333333,0.4,id_2000_k60,id_2000_k15,False,False,True,0.9422184006878762
encoder,scale_5000_k60,2,6,1.5277777777777777,1.7751793,60,6.0220366,13.661282,-2.833971,10.407308,0.0,0.15357213,0.1265575955483712,0.26666666666666666,0.7333333333333333,0.4666666666666666,scale_5000_k60,id_2000_k60,False,False,True,0.9420464316423044
encoder,id_2000_k15,4,3,2.5,0.093932234,15,8.9555025,5.7653737,-1.8908477,3.0059745,0.0,0.1533915,0.05968258048939866,0.4,0.7333333333333333,0.33333333333333326,id_2000_k15,id_2000_k60,False,False,True,0.9418744625967326
encoder,retrograde_2000_k60,3,4,2.638888888888889,0.088046215,60,12.147339,16.831953,2.0831838,8.021285,0.05,0.15327504,0.17902925411356108,0.13333333333333333,0.7333333333333333,0.6,retrograde_2000_k60,scale_5000_k60,False,False,True,0.9417024935511608
encoder,id_2000_k15,0,1,2.083333333333333,0.10145068,15,8.018664,6.6661925,-1.2648743,6.5609503,0.0,0.15310356,0.10813961526612095,0.2,0.6666666666666666,0.4666666666666666,id_2000_k15,id_2000_k60,False,False,True,0.9413585554600172
encoder,retrograde_2000_k60,2,0,2.5,0.089085616,60,8.369501,7.1827245,-3.2871168,2.4512658,0.0,0.15294072,0.11272198415181774,0.5333333333333333,0.9333333333333333,0.4,retrograde_2000_k60,scale_5000_k60,False,False,True,0.9411865864144454
encoder,id_2000_k15,5,4,1.3888888888888888,0.15228772,15,11.410519,14.407209,2.1877522,9.680771,0.0,0.15281263,0.05945564844056331,0.3333333333333333,0.9333333333333333,0.6000000000000001,id_2000_k15,id_2000_k60,False,False,True,0.9410146173688736
encoder,scale_5000_k60,6,10,2.638888888888889,0.9508913,60,7.22082,12.920932,-2.747031,10.263923,0.03333333333333333,0.15279347,0.16953658471420477,0.26666666666666666,0.8666666666666667,0.6000000000000001,scale_5000_k60,id_2000_k60,False,False,True,0.9408426483233018
encoder,scale_5000_k60,2,7,1.6666666666666667,1.4900453,60,12.271963,15.77064,-0.19030069,4.423237,0.0,0.15270673,0.14678660069564245,0.26666666666666666,0.6,0.3333333333333333,scale_5000_k60,id_2000_k60,False,False,True,0.94067067927773
encoder,id_2000_k15,7,2,2.638888888888889,0.09285324,15,10.205045,4.9991126,-2.2112782,7.3011494,0.0,0.15222476,0.05267030121133921,0.4,1.0,0.6,id_2000_k15,id_2000_k60,False,False,True,0.9404987102321583
encoder,id_2000_k15,4,9,0.5555555555555556,2.5147307,15,10.082367,1.2592461,3.0400817,4.3738804,0.0,0.15190591,0.061175404023221046,0.26666666666666666,0.7333333333333333,0.4666666666666666,id_2000_k15,team9_2000_k60,False,False,True,0.9403267411865864
encoder,id_2000_k15,7,10,0.8333333333333334,0.23356703,15,9.353089,13.067695,-0.89812565,4.2513075,0.0,0.1518973,0.08948644151199908,0.5333333333333333,0.8666666666666667,0.33333333333333337,id_2000_k15,id_2000_k60,False,False,True,0.9401547721410146
encoder,id_2000_k15,5,1,4.583333333333333,0.08828407,15,12.4418,5.164124,3.0203836,7.196874,0.0,0.15158883,0.06421173711896802,0.5333333333333333,0.8666666666666667,0.33333333333333337,id_2000_k15,id_2000_k60,False,False,True,0.9399828030954428
encoder,scale_5000_k60,1,1,1.3888888888888888,2.1440809,60,10.418864,4.922751,-2.296634,4.422654,0.016666666666666666,0.1515532,0.09919405818227515,0.13333333333333333,0.7333333333333333,0.6,scale_5000_k60,id_2000_k15,False,False,True,0.939810834049871
encoder,retrograde_2000_k60,7,9,0.2777777777777778,4.2169104,60,9.347156,-0.13156094,5.8151913,5.9879885,0.016666666666666666,0.15151893,0.09132897102707155,0.3333333333333333,0.9333333333333333,0.6000000000000001,retrograde_2000_k60,id_2000_k15,False,False,True,0.9394668959587275
encoder,id_2000_k15,7,2,1.25,0.16553827,15,10.159707,6.755929,-0.48404583,8.968493,0.0,0.15146932,0.07747343658868328,0.3333333333333333,0.9333333333333333,0.6000000000000001,id_2000_k15,retrograde_2000_k60,False,False,True,0.9392949269131556
encoder,scale_5000_k60,3,3,2.361111111111111,0.8543752,60,9.438594,5.396611,0.010712874,4.41948,0.0,0.1513621,0.10129117193056913,0.5333333333333333,0.8,0.2666666666666667,scale_5000_k60,id_2000_k60,False,False,True,0.9391229578675838
encoder,id_2000_k15,3,0,1.1111111111111112,0.18025644,15,12.920566,6.35564,1.1965418,7.025494,0.0,0.15129513,0.09863493456520826,0.5333333333333333,0.9333333333333333,0.4,id_2000_k15,id_2000_k60,False,False,True,0.938950988822012
encoder,id_2000_k15,1,5,1.5277777777777777,0.13497332,15,7.531449,11.746131,-1.1994035,8.162796,0.06666666666666667,0.15116462,0.19247509496365547,0.0,0.6,0.6,id_2000_k15,retrograde_2000_k60,False,False,True,0.9387790197764403
encoder,scale_5000_k60,4,3,4.027777777777778,0.8827862,60,9.514496,5.3551416,-0.40414706,4.772705,0.0,0.15115115,0.10419186061105055,0.4666666666666667,0.7333333333333333,0.2666666666666666,scale_5000_k60,id_2000_k15,False,False,True,0.9386070507308685
encoder,scale_5000_k60,4,2,3.1944444444444446,0.912437,60,10.32704,7.715683,-3.6478307,7.7414613,0.0,0.15109365,0.07471303002715562,0.4666666666666667,0.8666666666666667,0.4,scale_5000_k60,id_2000_k60,False,False,True,0.9382631126397248
encoder,id_2000_k15,2,6,2.361111111111111,0.09633426,15,11.579538,14.150044,-2.9124174,8.08602,0.0,0.15098123,0.1202772095248874,0.3333333333333333,0.8,0.46666666666666673,id_2000_k15,team9_2000_k60,False,False,True,0.938091143594153
encoder,id_2000_k15,5,2,2.083333333333333,0.10129128,15,13.388589,5.0802226,0.6433218,5.125809,0.0,0.15097304,0.09007540617361132,0.26666666666666666,0.8,0.5333333333333334,id_2000_k15,id_2000_k60,False,False,True,0.9379191745485812
encoder,scale_5000_k60,6,10,2.083333333333333,1.0216175,60,9.335004,15.291138,-3.2225766,7.2586246,0.0,0.15068983,0.12907722368391134,0.3333333333333333,0.9333333333333333,0.6000000000000001,scale_5000_k60,id_2000_k15,False,False,True,0.9377472055030095
encoder,scale_5000_k60,2,11,1.5277777777777777,1.7751793,60,9.613025,16.23741,-1.1686898,10.216819,0.016666666666666666,0.15060659,0.07745364611828462,0.4,0.7333333333333333,0.33333333333333326,scale_5000_k60,id_2000_k60,False,False,True,0.9375752364574377
encoder,id_2000_k60,1,0,3.055555555555556,0.08690343,60,14.4115715,5.7900963,-2.36314,10.200253,0.0,0.15059215,0.14704058526922098,0.26666666666666666,0.7333333333333333,0.4666666666666666,id_2000_k60,id_2000_k15,False,False,True,0.9374032674118659
encoder,id_2000_k60,7,2,4.027777777777778,0.08472065,60,13.7453785,5.7835116,-1.631525,10.107855,0.0,0.15057749,0.1056854964139533,0.5333333333333333,1.0,0.4666666666666667,id_2000_k60,id_2000_k15,False,False,True,0.937231298366294
encoder,id_2000_k15,0,5,2.638888888888889,0.093378775,15,11.130537,14.321886,-2.317538,5.103186,0.0,0.15039697,0.09507488771468828,0.3333333333333333,0.6666666666666666,0.3333333333333333,id_2000_k15,id_2000_k60,False,False,True,0.9368873602751505
encoder,scale_5000_k60,5,9,1.3888888888888888,1.8586465,60,8.960465,11.421198,-1.2909993,4.071509,0.016666666666666666,0.1503525,0.10098822189690929,0.3333333333333333,0.9333333333333333,0.6000000000000001,scale_5000_k60,id_2000_k15,False,False,True,0.9367153912295787
encoder,scale_5000_k60,6,6,1.5277777777777777,2.120873,60,5.51925,14.102919,-2.6702397,9.644539,0.0,0.15017097,0.08903239101006649,0.3333333333333333,0.6666666666666666,0.3333333333333333,scale_5000_k60,id_2000_k60,False,False,True,0.9365434221840069
encoder,team9_2000_k60,3,3,0.5555555555555556,4.314951,60,8.329545,0.38434544,2.2349744,8.451015,0.016666666666666666,0.15017034,0.07584656662024407,0.3333333333333333,0.8,0.46666666666666673,team9_2000_k60,id_2000_k15,False,False,True,0.9363714531384351
encoder,id_2000_k15,0,10,0.4166666666666667,4.467573,15,10.146232,1.1237538,4.0312734,6.093245,0.0,0.1500803,0.033226673935130485,0.2,0.6,0.39999999999999997,id_2000_k15,team9_2000_k60,False,False,True,0.9361994840928632
encoder,id_2000_k60,5,5,3.888888888888889,0.08503241,60,12.790119,14.916238,-1.6100223,4.685764,0.0,0.1499936,0.13896099140305462,0.5333333333333333,0.8,0.2666666666666667,id_2000_k60,id_2000_k15,False,False,True,0.9360275150472915
encoder,id_2000_k15,5,2,0.4166666666666667,4.4676313,15,13.5354805,5.739713,3.4023752,7.044807,0.0,0.14996701,0.08906569379185063,0.26666666666666666,0.8666666666666667,0.6000000000000001,id_2000_k15,scale_5000_k60,False,False,True,0.9358555460017197
encoder,retrograde_2000_k60,2,8,0.4166666666666667,2.572775,60,8.327162,0.84273064,0.66245943,8.299529,0.016666666666666666,0.14991084,0.11430310072864427,0.2,0.8666666666666667,0.6666666666666667,retrograde_2000_k60,id_2000_k15,False,False,True,0.9356835769561479
encoder,scale_5000_k60,3,9,4.166666666666667,0.8324484,60,10.336229,14.043847,-0.69153875,10.099858,0.0,0.14964752,0.10471706870285642,0.4,0.8,0.4,scale_5000_k60,id_2000_k60,False,False,True,0.9353396388650043
encoder,id_2000_k15,2,1,2.5,0.09400124,15,13.321795,5.992552,2.3166525,7.229602,0.0,0.14960514,0.06154159087331711,0.4,0.7333333333333333,0.33333333333333326,id_2000_k15,retrograde_2000_k60,False,False,True,0.9351676698194326
encoder,scale_5000_k60,5,2,1.805555555555556,1.0998784,60,12.889081,7.914299,1.4135705,10.011534,0.0,0.14956465,0.15667747655184847,0.4,0.8,0.4,scale_5000_k60,id_2000_k60,False,False,True,0.9349957007738607
encoder,retrograde_2000_k60,5,11,0.2777777777777778,4.241017,60,10.081027,0.53397346,5.408076,4.906994,0.03333333333333333,0.1494935,0.05933146461663055,0.2,0.8,0.6000000000000001,retrograde_2000_k60,id_2000_k60,False,False,True,0.9348237317282889
encoder,retrograde_2000_k60,6,8,0.4166666666666667,2.617616,60,8.259303,0.5891949,2.8945394,8.9902115,0.0,0.14929874,0.08492212351254039,0.3333333333333333,0.9333333333333333,0.6000000000000001,retrograde_2000_k60,id_2000_k15,False,False,True,0.9346517626827171
encoder,scale_5000_k60,3,7,1.6666666666666667,1.4547695,60,12.254252,15.832154,-0.4031467,4.1113524,0.0,0.14928332,0.14951532526461672,0.3333333333333333,0.6666666666666666,0.3333333333333333,scale_5000_k60,id_2000_k60,False,False,True,0.9344797936371453
encoder,scale_5000_k60,7,2,3.4722222222222223,0.69378376,60,9.063388,8.744184,-1.1077783,4.7329397,0.0,0.14925554,0.07747695796531198,0.4,0.8,0.4,scale_5000_k60,id_2000_k60,False,False,True,0.9343078245915735
encoder,id_2000_k60,5,8,0.4166666666666667,2.489163,60,9.824237,1.4118028,0.94327825,5.852569,0.0,0.14901324,0.12656613725336013,0.5333333333333333,0.8666666666666667,0.33333333333333337,id_2000_k60,retrograde_2000_k60,False,False,True,0.9341358555460018
encoder,scale_5000_k60,3,0,2.7777777777777777,0.8507857,60,9.182641,8.965671,-0.71638364,6.011272,0.0,0.14887647,0.0589803880411911,0.3333333333333333,0.9333333333333333,0.6000000000000001,scale_5000_k60,team9_2000_k60,False,False,True,0.9337919174548581
encoder,scale_5000_k60,3,9,1.3888888888888888,1.8969222,60,8.002477,12.128498,2.1184864,9.657299,0.06666666666666667,0.14867681,0.059503073083738416,0.4666666666666667,1.0,0.5333333333333333,scale_5000_k60,id_2000_k15,False,False,True,0.9336199484092863
encoder,id_2000_k60,2,11,0.5555555555555556,0.5538695,60,9.077332,11.565069,0.47594857,7.725462,0.0,0.148643,0.07505475394587122,0.6666666666666666,1.0,0.33333333333333337,id_2000_k60,id_2000_k15,False,False,True,0.9334479793637145
encoder,id_2000_k15,5,11,0.5555555555555556,2.5585566,15,9.305066,0.8690378,4.5170264,6.259501,0.0,0.14863735,0.08892701386721044,0.5333333333333333,0.8,0.2666666666666667,id_2000_k15,id_2000_k60,False,False,True,0.9332760103181428
encoder,team9_2000_k60,4,8,3.4722222222222223,0.14588158,60,10.042394,13.277392,-1.7175578,3.8196821,0.0,0.14829993,0.1497613427558284,0.5333333333333333,0.8,0.2666666666666667,team9_2000_k60,id_2000_k60,False,False,True,0.933104041272571
encoder,scale_5000_k60,2,0,1.3888888888888888,1.7883096,60,14.413493,5.0901437,-2.028703,9.017417,0.03333333333333333,0.14816624,0.07966788000308353,0.4666666666666667,0.8,0.33333333333333337,scale_5000_k60,id_2000_k60,False,False,True,0.9329320722269991
encoder,scale_5000_k60,5,10,1.25,3.0672696,60,8.177099,0.22652116,-1.1291728,10.592266,0.0,0.14811297,0.16126545819556107,0.3333333333333333,0.9333333333333333,0.6000000000000001,scale_5000_k60,id_2000_k15,False,False,True,0.9327601031814273
encoder,retrograde_2000_k60,0,3,0.2777777777777778,4.317542,60,9.758335,0.5647149,5.0464773,5.546999,0.0,0.14777629,0.11285754058408176,0.5333333333333333,0.8666666666666667,0.33333333333333337,retrograde_2000_k60,id_2000_k60,False,False,True,0.9325881341358555
encoder,team9_2000_k60,6,7,1.1111111111111112,0.5468393,60,11.134135,12.339226,-0.7354398,1.4073863,0.0,0.14766839,0.1106407982353538,0.3333333333333333,0.7333333333333333,0.39999999999999997,team9_2000_k60,id_2000_k60,False,False,True,0.9324161650902838
encoder,id_2000_k15,7,0,1.3888888888888888,0.15110773,15,14.619842,5.8033767,-0.08217312,10.885642,0.0,0.1475882,0.04490395168758451,0.6,0.9333333333333333,0.33333333333333337,id_2000_k15,id_2000_k60,False,False,True,0.932244196044712
encoder,id_2000_k15,3,2,2.638888888888889,0.093587354,15,10.001766,4.9887514,-1.0364982,5.5411305,0.0,0.14751664,0.07537504866587477,0.0,0.6666666666666666,0.6666666666666666,id_2000_k15,id_2000_k60,False,False,True,0.9320722269991402
encoder,id_2000_k15,7,1,0.8333333333333334,0.23356703,15,14.681729,5.895911,-0.829299,10.123287,0.0,0.14710166,0.06379758474859425,0.4,0.8,0.4,id_2000_k15,id_2000_k60,False,False,True,0.9319002579535683
encoder,retrograde_2000_k60,6,10,0.2777777777777778,4.338631,60,10.209314,1.2097745,2.8010118,5.7921414,0.0,0.14694768,0.04964353740599075,0.7333333333333333,1.0,0.2666666666666667,retrograde_2000_k60,id_2000_k15,False,False,True,0.9317282889079965
encoder,retrograde_2000_k60,6,11,0.2777777777777778,4.338631,60,9.599284,0.5634332,5.6287756,5.1788535,0.0,0.14685456,0.12145688756306354,0.2,0.8,0.6000000000000001,retrograde_2000_k60,id_2000_k60,False,False,True,0.9315563198624247
encoder,id_2000_k15,1,3,1.3888888888888888,0.15159404,15,13.6195755,15.642341,1.2652977,3.8729131,0.0,0.14684005,0.05050876477191716,0.4666666666666667,0.8666666666666667,0.4,id_2000_k15,id_2000_k60,False,False,True,0.931384350816853
encoder,scale_5000_k60,4,0,1.3888888888888888,1.9573663,60,14.578712,5.256612,-2.418243,10.169269,0.016666666666666666,0.1464765,0.07427137119778693,0.3333333333333333,0.8666666666666667,0.5333333333333334,scale_5000_k60,id_2000_k60,False,False,True,0.9312123817712812
encoder,team9_2000_k60,0,8,0.5555555555555556,3.8678348,60,9.2779,1.1638798,0.027095763,8.004341,0.016666666666666666,0.14639276,0.10661809003067865,0.6,0.8666666666666667,0.2666666666666667,team9_2000_k60,id_2000_k15,False,False,True,0.9308684436801375
encoder,id_2000_k15,1,0,4.583333333333333,0.08845344,15,13.703191,4.794393,-0.3913423,6.657434,0.0,0.14635849,0.10395786758923564,0.3333333333333333,0.7333333333333333,0.39999999999999997,id_2000_k15,team9_2000_k60,False,False,True,0.9306964746345657
encoder,scale_5000_k60,1,4,1.3888888888888888,2.1440809,60,11.549372,14.274414,2.6304429,9.7989235,0.0,0.14623687,0.10773672520542685,0.3333333333333333,0.7333333333333333,0.39999999999999997,scale_5000_k60,team9_2000_k60,False,False,True,0.9303525365434222
encoder,scale_5000_k60,6,7,1.805555555555556,1.2301182,60,11.569146,14.328014,2.7800717,9.60856,0.05,0.14602198,0.09051282318248818,0.4666666666666667,0.7333333333333333,0.2666666666666666,scale_5000_k60,team9_2000_k60,False,False,True,0.9301805674978504
encoder,scale_5000_k60,6,2,3.611111111111111,0.89201546,60,9.198133,8.660885,-1.5964504,6.044283,0.0,0.14598003,0.09227973380663186,0.3333333333333333,0.8666666666666667,0.5333333333333334,scale_5000_k60,id_2000_k15,False,False,True,0.9300085984522786
encoder,scale_5000_k60,4,6,4.305555555555555,0.86623114,60,4.765426,12.974605,0.38831395,6.637547,0.0,0.14572364,0.08175622712806699,0.3333333333333333,0.7333333333333333,0.39999999999999997,scale_5000_k60,id_2000_k60,False,False,True,0.9298366294067067
encoder,team9_2000_k60,0,8,3.888888888888889,0.14677443,60,9.41024,11.422289,-3.2648814,9.579563,0.0,0.1457109,0.10151704980256702,0.5333333333333333,0.8666666666666667,0.33333333333333337,team9_2000_k60,scale_5000_k60,False,False,True,0.929664660361135
encoder,scale_5000_k60,1,11,2.2222222222222223,0.9796816,60,6.767923,10.7125225,-2.5685954,3.1757386,0.0,0.14546351,0.10145487081235117,0.5333333333333333,0.8,0.2666666666666667,scale_5000_k60,team9_2000_k60,False,False,True,0.9293207222699914
encoder,id_2000_k15,7,11,0.6944444444444444,0.31010193,15,7.3488884,10.890398,1.6428747,4.331356,0.0,0.14541999,0.19478648723064523,0.13333333333333333,0.7333333333333333,0.6,id_2000_k15,team9_2000_k60,False,False,True,0.9291487532244196
