scenario,episode_id,sensor_id,time_h,mean_u_km,valid_k,encoder_umap_1,encoder_umap_2,recurrent_umap_1,recurrent_umap_2
scale_5000_k60,2,1,2.0833333333333335,1.0039304,60,11.455369,7.483039,0.76856756,8.905447
scale_5000_k60,2,2,2.0833333333333335,1.0039304,60,14.271338,6.100213,2.5293581,9.991292
scale_5000_k60,2,3,2.0833333333333335,1.0039304,60,14.129319,3.8616757,0.24139713,6.5821266
scale_5000_k60,2,4,2.0833333333333335,1.0039304,60,5.077308,14.096117,0.2944378,5.5137897
scale_5000_k60,2,5,2.0833333333333335,1.0039304,60,4.7563987,15.691641,1.268789,5.871995
scale_5000_k60,2,6,2.0833333333333335,1.0039304,60,12.638923,15.846833,0.20812555,6.11913
scale_5000_k60,2,7,2.0833333333333335,1.0039304,60,10.90359,11.537198,-4.635735,4.8943563
scale_5000_k60,2,8,2.0833333333333335,1.0039304,60,6.996318,10.471273,0.95191646,1.2759693
scale_5000_k60,2,9,2.0833333333333335,1.0039304,60,7.243088,15.332233,0.35203898,5.444207
scale_5000_k60,2,10,2.0833333333333335,1.0039304,60,8.943654,14.957743,-0.7169188,1.5635235
scale_5000_k60,2,11,2.0833333333333335,1.0039304,60,9.198101,11.08517,-2.8093135,4.664638
scale_5000_k60,3,0,2.0833333333333335,1.0207744,60,10.104473,5.251651,0.99622387,3.3107238
scale_5000_k60,3,1,2.0833333333333335,1.0207744,60,7.9135118,6.8875012,-2.7172263,2.0317643
scale_5000_k60,3,2,2.0833333333333335,1.0207744,60,13.819392,6.472872,1.6101778,10.430306
scale_5000_k60,3,3,2.0833333333333335,1.0207744,60,14.222397,4.1703343,1.6911685,6.9277363
scale_5000_k60,3,4,2.0833333333333335,1.0207744,60,7.6924186,12.60264,-0.3770041,10.602255
scale_5000_k60,3,5,2.0833333333333335,1.0207744,60,10.0566635,15.98067,-2.437066,9.998319
scale_5000_k60,3,6,2.0833333333333335,1.0207744,60,12.48876,14.788475,-0.0009822699,8.539526
scale_5000_k60,3,7,2.0833333333333335,1.0207744,60,10.991471,11.744036,-4.6433096,5.0463376
scale_5000_k60,3,8,2.0833333333333335,1.0207744,60,5.5915527,12.536963,-2.7679877,7.120819
scale_5000_k60,3,9,2.0833333333333335,1.0207744,60,9.742344,16.47699,0.27102214,9.946529
scale_5000_k60,3,10,2.0833333333333335,1.0207744,60,9.313779,14.304233,2.5440063,5.1990714
scale_5000_k60,3,11,2.0833333333333335,1.0207744,60,9.462629,11.409347,-3.6565738,7.9759173
scale_5000_k60,0,0,2.2222222222222223,0.7732469,60,10.583055,6.125661,-0.30229226,7.4067497
scale_5000_k60,0,1,2.2222222222222223,0.7732469,60,12.195915,7.5887504,-0.4491573,8.7661915
scale_5000_k60,0,2,2.2222222222222223,0.7732469,60,13.863729,4.916982,2.8589342,7.1584616
scale_5000_k60,0,3,2.2222222222222223,0.7732469,60,11.067947,5.308915,-0.91428155,8.048264
scale_5000_k60,0,4,2.2222222222222223,0.7732469,60,5.5753236,13.161295,-3.5220356,9.643679
scale_5000_k60,0,5,2.2222222222222223,0.7732469,60,12.039328,16.659225,1.8348552,4.2285924
scale_5000_k60,0,6,2.2222222222222223,0.7732469,60,13.337632,14.738031,2.3050444,6.010276
scale_5000_k60,0,7,2.2222222222222223,0.7732469,60,4.8633122,13.772178,0.09253476,4.391325
scale_5000_k60,0,8,2.2222222222222223,0.7732469,60,7.1107717,14.163905,-2.2980263,9.627953
scale_5000_k60,0,9,2.2222222222222223,0.7732469,60,8.236696,15.180778,0.7644649,5.7935696
scale_5000_k60,0,10,2.2222222222222223,0.7732469,60,9.919596,14.03368,3.1773505,7.279796
scale_5000_k60,0,11,2.2222222222222223,0.7732469,60,6.622062,12.111901,-3.540526,8.231777
scale_5000_k60,1,0,2.2222222222222223,0.9796816,60,9.943064,7.259975,-3.2260492,9.219945
scale_5000_k60,1,1,2.2222222222222223,0.9796816,60,12.875848,7.4045405,1.5105145,8.799368
scale_5000_k60,1,2,2.2222222222222223,0.9796816,60,13.743905,4.91742,1.0068948,7.9592323
scale_5000_k60,1,3,2.2222222222222223,0.9796816,60,11.776625,5.3432894,-0.2564616,8.359534
scale_5000_k60,1,4,2.2222222222222223,0.9796816,60,6.1220865,12.936212,-3.255307,10.162678
scale_5000_k60,1,5,2.2222222222222223,0.9796816,60,11.744529,16.311499,1.9648175,7.675124
scale_5000_k60,1,6,2.2222222222222223,0.9796816,60,11.918421,14.100163,-0.72909164,8.193986
scale_5000_k60,1,7,2.2222222222222223,0.9796816,60,4.845572,13.596027,0.3481313,5.546055
scale_5000_k60,1,8,2.2222222222222223,0.9796816,60,7.250236,14.317268,-2.5299318,9.540181
scale_5000_k60,1,9,2.2222222222222223,0.9796816,60,8.945579,16.423542,1.3128446,9.448312
scale_5000_k60,1,10,2.2222222222222223,0.9796816,60,10.428232,13.923092,-0.5433282,7.7976103
scale_5000_k60,1,11,2.2222222222222223,0.9796816,60,6.767923,10.7125225,-2.5685954,3.1757386
scale_5000_k60,2,0,2.2222222222222223,0.9689408,60,10.548345,6.112064,-1.2299879,5.2958016
scale_5000_k60,2,1,2.2222222222222223,0.9689408,60,10.349477,8.321605,-2.4358778,9.853819
scale_5000_k60,2,2,2.2222222222222223,0.9689408,60,13.643985,5.0921273,1.4544989,6.9088936
scale_5000_k60,2,3,2.2222222222222223,0.9689408,60,10.594645,4.976765,-1.8521047,7.718125
scale_5000_k60,2,4,2.2222222222222223,0.9689408,60,5.086956,13.059084,-1.9723041,4.517648
scale_5000_k60,2,5,2.2222222222222223,0.9689408,60,12.821706,16.73103,1.3445593,2.3013937
scale_5000_k60,2,6,2.2222222222222223,0.9689408,60,12.692839,15.485632,-1.6906645,0.52461064
scale_5000_k60,2,7,2.2222222222222223,0.9689408,60,5.172894,13.617417,-0.27501577,5.476172
scale_5000_k60,2,8,2.2222222222222223,0.9689408,60,6.8587756,14.611401,1.4120635,8.537232
scale_5000_k60,2,9,2.2222222222222223,0.9689408,60,8.897193,16.448294,0.4558722,8.141876
scale_5000_k60,2,10,2.2222222222222223,0.9689408,60,9.240483,13.633429,3.1364439,5.2474165
scale_5000_k60,2,11,2.2222222222222223,0.9689408,60,7.7680926,10.562891,0.037106156,0.6643339
scale_5000_k60,3,0,2.2222222222222223,0.9687393,60,10.665345,6.2433696,-0.9902617,8.96477
scale_5000_k60,3,1,2.2222222222222223,0.9687393,60,12.78346,7.37846,1.4900535,9.313255
scale_5000_k60,3,2,2.2222222222222223,0.9687393,60,14.522201,5.9071593,-1.515445,10.860702
scale_5000_k60,3,3,2.2222222222222223,0.9687393,60,11.139678,5.3440633,-2.3642774,7.785652
scale_5000_k60,3,4,2.2222222222222223,0.9687393,60,5.514408,14.385111,1.4681705,7.738747
scale_5000_k60,3,5,2.2222222222222223,0.9687393,60,12.264936,16.423767,2.4340265,7.1431375
scale_5000_k60,3,6,2.2222222222222223,0.9687393,60,13.346996,14.786324,0.36248535,4.157981
scale_5000_k60,3,7,2.2222222222222223,0.9687393,60,8.293154,12.280471,-3.3928192,9.582076
scale_5000_k60,3,8,2.2222222222222223,0.9687393,60,7.2936153,14.191798,0.4931962,10.620222
scale_5000_k60,3,9,2.2222222222222223,0.9687393,60,10.008115,15.245459,-2.8343055,9.916241
scale_5000_k60,3,10,2.2222222222222223,0.9687393,60,9.378231,13.94346,-1.0127306,1.8379729
scale_5000_k60,3,11,2.2222222222222223,0.9687393,60,8.221886,10.822408,0.3980448,2.8181922
scale_5000_k60,0,0,2.361111111111111,0.7062675,60,8.538931,6.95935,-3.8549485,8.368775
scale_5000_k60,0,1,2.361111111111111,0.7062675,60,13.063977,7.1357846,0.758954,9.211492
scale_5000_k60,0,2,2.361111111111111,0.7062675,60,13.582092,4.699986,1.686157,6.615338
scale_5000_k60,0,3,2.361111111111111,0.7062675,60,10.239948,4.6293616,1.3025753,6.016977
scale_5000_k60,0,4,2.361111111111111,0.7062675,60,6.4349933,13.514975,-3.3068347,9.617751
scale_5000_k60,0,5,2.361111111111111,0.7062675,60,13.555202,15.669989,0.56450194,1.4586699
scale_5000_k60,0,6,2.361111111111111,0.7062675,60,9.587198,13.022091,0.12103623,2.0427482
scale_5000_k60,0,7,2.361111111111111,0.7062675,60,7.010572,12.41714,-4.229346,8.52214
scale_5000_k60,0,8,2.361111111111111,0.7062675,60,8.72696,16.55096,1.3106275,8.730838
scale_5000_k60,0,9,2.361111111111111,0.7062675,60,8.221625,15.268379,1.5143228,4.903501
scale_5000_k60,0,10,2.361111111111111,0.7062675,60,10.492619,12.460368,-3.565704,5.789455
scale_5000_k60,0,11,2.361111111111111,0.7062675,60,8.587745,11.068907,-2.4140487,7.085361
scale_5000_k60,1,0,2.361111111111111,0.92372245,60,8.534588,6.883469,-4.200641,7.418125
scale_5000_k60,1,1,2.361111111111111,0.92372245,60,13.386452,7.0430574,0.44756463,9.687178
scale_5000_k60,1,2,2.361111111111111,0.92372245,60,13.441324,5.666629,2.6233861,8.523841
scale_5000_k60,1,3,2.361111111111111,0.92372245,60,9.274378,6.8572793,-4.153445,4.2315903
scale_5000_k60,1,4,2.361111111111111,0.92372245,60,6.3532686,13.633493,-4.14271,8.135893
scale_5000_k60,1,5,2.361111111111111,0.92372245,60,13.50474,15.586491,0.5281393,1.435599
scale_5000_k60,1,6,2.361111111111111,0.92372245,60,11.59496,13.788386,-1.0848864,10.092903
scale_5000_k60,1,7,2.361111111111111,0.92372245,60,7.5953403,12.248891,-1.8328534,9.898386
scale_5000_k60,1,8,2.361111111111111,0.92372245,60,7.3951244,14.569424,1.6581755,9.074198
scale_5000_k60,1,9,2.361111111111111,0.92372245,60,9.007865,14.681109,2.3591676,6.735113
scale_5000_k60,1,10,2.361111111111111,0.92372245,60,9.59251,11.637238,-2.5236423,9.765448
scale_5000_k60,1,11,2.361111111111111,0.92372245,60,7.1742253,13.650216,-3.0935552,9.251392
scale_5000_k60,2,0,2.361111111111111,0.8265297,60,10.802876,7.5057616,-2.1568768,9.755999
scale_5000_k60,2,1,2.361111111111111,0.8265297,60,14.378114,6.5920987,-1.1417813,8.807603
scale_5000_k60,2,2,2.361111111111111,0.8265297,60,14.238872,4.33262,4.2028546,6.461219
scale_5000_k60,2,3,2.361111111111111,0.8265297,60,10.27511,4.72258,0.68118846,5.389431
scale_5000_k60,2,4,2.361111111111111,0.8265297,60,4.706786,15.266796,-0.08392714,3.691674
scale_5000_k60,2,5,2.361111111111111,0.8265297,60,11.920846,16.024956,1.4406145,8.735958
scale_5000_k60,2,6,2.361111111111111,0.8265297,60,11.530552,13.181452,-1.3427987,7.00521
scale_5000_k60,2,7,2.361111111111111,0.8265297,60,4.925898,13.916398,0.28122368,4.6218762
scale_5000_k60,2,8,2.361111111111111,0.8265297,60,3.881785,12.162232,0.69280916,1.1370057
scale_5000_k60,2,9,2.361111111111111,0.8265297,60,8.894302,15.926243,-0.74177086,7.3204308
scale_5000_k60,2,10,2.361111111111111,0.8265297,60,10.422246,12.641459,0.4454271,8.852491
scale_5000_k60,2,11,2.361111111111111,0.8265297,60,7.147749,13.785757,-3.7681003,8.115978
scale_5000_k60,3,0,2.361111111111111,0.8543752,60,10.754534,7.5218754,-2.9163613,8.844313
scale_5000_k60,3,1,2.361111111111111,0.8543752,60,12.820962,6.676214,-0.06214824,9.765282
scale_5000_k60,3,2,2.361111111111111,0.8543752,60,14.1224575,4.423811,1.4045702,7.01547
scale_5000_k60,3,3,2.361111111111111,0.8543752,60,9.438594,5.396611,0.010712874,4.41948
scale_5000_k60,3,4,2.361111111111111,0.8543752,60,6.461222,13.110962,-1.8945594,10.774962
scale_5000_k60,3,5,2.361111111111111,0.8543752,60,12.216861,16.40094,1.9850264,6.046877
scale_5000_k60,3,6,2.361111111111111,0.8543752,60,11.475306,13.369633,-0.36608553,7.9179177
scale_5000_k60,3,7,2.361111111111111,0.8543752,60,5.102418,12.678018,-2.5791528,6.1323314
scale_5000_k60,3,8,2.361111111111111,0.8543752,60,3.930903,11.897033,0.5990814,2.601969
scale_5000_k60,3,9,2.361111111111111,0.8543752,60,8.122179,15.222346,1.8788898,7.287137
scale_5000_k60,3,10,2.361111111111111,0.8543752,60,10.423461,12.384416,-3.2138655,6.3306017
scale_5000_k60,3,11,2.361111111111111,0.8543752,60,7.4257007,12.451572,-1.7689146,10.280794
scale_5000_k60,0,0,2.5,0.7432374,60,11.098895,7.670785,-1.363246,10.128712
scale_5000_k60,0,1,2.5,0.7432374,60,14.009663,5.056411,0.5348006,7.2516184
scale_5000_k60,0,2,2.5,0.7432374,60,13.875116,4.3900695,1.6329334,6.595638
scale_5000_k60,0,3,2.5,0.7432374,60,10.078492,5.083495,0.94836986,4.003561
scale_5000_k60,0,4,2.5,0.7432374,60,4.958027,15.861201,1.8313435,5.064553
scale_5000_k60,0,5,2.5,0.7432374,60,11.958053,15.080981,-0.71798486,7.853235
scale_5000_k60,0,6,2.5,0.7432374,60,10.546004,11.549922,-4.083835,8.535035
scale_5000_k60,0,7,2.5,0.7432374,60,7.658389,12.435462,-0.39631182,10.682581
scale_5000_k60,0,8,2.5,0.7432374,60,9.906847,16.561893,1.505962,10.199382
scale_5000_k60,0,9,2.5,0.7432374,60,10.080553,14.1401825,0.7140395,8.449786
scale_5000_k60,0,10,2.5,0.7432374,60,9.462453,11.213894,-3.738285,6.263177
scale_5000_k60,0,11,2.5,0.7432374,60,5.272588,13.139876,-1.8846822,6.4181714
scale_5000_k60,1,0,2.5,0.91616935,60,11.2788105,7.539748,-1.4359097,8.608726
scale_5000_k60,1,1,2.5,0.91616935,60,14.419188,6.0316744,1.4778706,10.711468
scale_5000_k60,1,2,2.5,0.91616935,60,13.800996,4.0096087,-1.172042,6.9244585
scale_5000_k60,1,3,2.5,0.91616935,60,10.62099,6.138488,-1.4458457,7.069861
scale_5000_k60,1,4,2.5,0.91616935,60,4.88434,15.923197,1.1462394,2.001926
scale_5000_k60,1,5,2.5,0.91616935,60,11.725519,14.393373,2.0630713,10.086349
scale_5000_k60,1,6,2.5,0.91616935,60,11.471635,13.11006,0.26784077,8.636748
scale_5000_k60,1,7,2.5,0.91616935,60,7.756466,12.367834,-0.091056824,10.492434
scale_5000_k60,1,8,2.5,0.91616935,60,8.015804,15.663881,1.7009412,6.85191
scale_5000_k60,1,9,2.5,0.91616935,60,9.093948,14.405085,2.3209808,6.013788
scale_5000_k60,1,10,2.5,0.91616935,60,8.85996,12.097718,-0.14443423,10.496628
scale_5000_k60,1,11,2.5,0.91616935,60,6.2992334,13.259948,-3.7922163,6.517291
scale_5000_k60,2,0,2.5,0.8315194,60,10.48854,7.93359,-2.9061081,9.733073
scale_5000_k60,2,1,2.5,0.8315194,60,14.701105,5.563393,-2.0305908,10.544308
scale_5000_k60,2,2,2.5,0.8315194,60,12.065037,5.3053503,-0.22951722,7.441637
scale_5000_k60,2,3,2.5,0.8315194,60,8.969688,6.0229616,-2.7393003,3.8657098
scale_5000_k60,2,4,2.5,0.8315194,60,4.943586,15.862406,0.85804737,0.8141335
scale_5000_k60,2,5,2.5,0.8315194,60,12.493366,15.806722,-2.5016882,6.0363584
scale_5000_k60,2,6,2.5,0.8315194,60,10.899217,11.706031,-4.626743,5.154659
scale_5000_k60,2,7,2.5,0.8315194,60,7.820036,12.189484,2.4735327,9.960818
scale_5000_k60,2,8,2.5,0.8315194,60,9.71497,16.38564,-0.43749318,9.557582
scale_5000_k60,2,9,2.5,0.8315194,60,9.055152,14.672111,1.4479872,4.353886
scale_5000_k60,2,10,2.5,0.8315194,60,10.4219265,12.2223625,-4.704174,5.8133144
scale_5000_k60,2,11,2.5,0.8315194,60,6.330762,10.796498,0.28049937,2.94689
scale_5000_k60,3,0,2.5,0.8516399,60,7.988396,6.9271297,-2.623476,4.630236
scale_5000_k60,3,1,2.5,0.8516399,60,14.431549,5.080341,-2.4839387,10.157765
scale_5000_k60,3,2,2.5,0.8516399,60,13.857629,3.729076,-2.0056572,3.5749483
scale_5000_k60,3,3,2.5,0.8516399,60,9.183971,4.959047,0.49988696,1.1253526
scale_5000_k60,3,4,2.5,0.8516399,60,4.9244833,15.879466,0.96322817,1.2505727
scale_5000_k60,3,5,2.5,0.8516399,60,12.0257225,15.543375,-2.5239675,6.490594
scale_5000_k60,3,6,2.5,0.8516399,60,10.3513,11.270121,-3.9131212,6.4472613
scale_5000_k60,3,7,2.5,0.8516399,60,6.0055923,12.675958,-3.4787984,9.173661
scale_5000_k60,3,8,2.5,0.8516399,60,7.759709,15.640479,1.3311704,3.7719326
scale_5000_k60,3,9,2.5,0.8516399,60,8.939937,15.149141,-0.89631414,1.4381456
scale_5000_k60,3,10,2.5,0.8516399,60,7.825071,10.906235,0.16100667,1.9477775
scale_5000_k60,3,11,2.5,0.8516399,60,6.874951,13.620442,-4.026229,7.486128
scale_5000_k60,0,0,2.638888888888889,0.7553453,60,10.257516,8.393409,-2.540769,6.860288
scale_5000_k60,0,1,2.638888888888889,0.7553453,60,14.472151,5.919144,0.85322386,10.874387
scale_5000_k60,0,2,2.638888888888889,0.7553453,60,11.387359,5.176445,-0.07420834,9.10935
scale_5000_k60,0,3,2.638888888888889,0.7553453,60,10.094754,7.37596,-1.8598942,10.452483
scale_5000_k60,0,4,2.638888888888889,0.7553453,60,12.673893,16.721313,1.9037378,3.935772
scale_5000_k60,0,5,2.638888888888889,0.7553453,60,12.600614,14.238332,-0.470944,6.469239
scale_5000_k60,0,6,2.638888888888889,0.7553453,60,8.233813,12.292979,-3.3890624,9.476484
scale_5000_k60,0,7,2.638888888888889,0.7553453,60,6.0201206,12.755623,-3.4159963,10.241491
scale_5000_k60,0,8,2.638888888888889,0.7553453,60,8.230134,15.022626,-1.5862827,7.4749975
scale_5000_k60,0,9,2.638888888888889,0.7553453,60,9.748236,13.0704365,-2.3991988,2.98288
scale_5000_k60,0,10,2.638888888888889,0.7553453,60,6.647238,12.170059,-3.2503788,9.197053
scale_5000_k60,0,11,2.638888888888889,0.7553453,60,6.767242,13.814174,-3.8020952,8.980694
scale_5000_k60,1,0,2.638888888888889,0.970969,60,12.155063,7.6168656,-0.86475444,9.510894
scale_5000_k60,1,1,2.638888888888889,0.970969,60,14.49723,5.2037253,-3.0742075,8.978356
scale_5000_k60,1,2,2.638888888888889,0.970969,60,11.90223,5.2202663,1.9645375,8.538237
scale_5000_k60,1,3,2.638888888888889,0.970969,60,8.638079,5.6702595,-1.0146182,1.1127863
scale_5000_k60,1,4,2.638888888888889,0.970969,60,12.647331,14.8050585,-2.6764588,4.9278283
scale_5000_k60,1,5,2.638888888888889,0.970969,60,11.688306,14.667657,-3.4340436,7.9918528
scale_5000_k60,1,6,2.638888888888889,0.970969,60,5.123778,13.6388,-0.23635635,5.355016
scale_5000_k60,1,7,2.638888888888889,0.970969,60,5.3328753,13.438145,-2.4929,7.440869
scale_5000_k60,1,8,2.638888888888889,0.970969,60,9.689681,16.21298,-1.975677,9.812608
scale_5000_k60,1,9,2.638888888888889,0.970969,60,9.190445,13.408966,1.2015809,3.3097029
scale_5000_k60,1,10,2.638888888888889,0.970969,60,10.143752,11.617467,-4.4823155,4.7423973
scale_5000_k60,1,11,2.638888888888889,0.970969,60,4.1306014,11.868487,-1.2936848,0.9461547
scale_5000_k60,2,0,2.638888888888889,0.86486006,60,12.685143,7.4800854,1.0401204,7.8880687
scale_5000_k60,2,1,2.638888888888889,0.86486006,60,14.35269,5.0113225,-1.5417984,8.090047
scale_5000_k60,2,2,2.638888888888889,0.86486006,60,11.275807,5.0836825,0.82235926,9.774363
scale_5000_k60,2,3,2.638888888888889,0.86486006,60,8.657508,5.663143,0.1511206,0.83068305
scale_5000_k60,2,4,2.638888888888889,0.86486006,60,11.803937,16.512564,1.6378303,5.1549916
scale_5000_k60,2,5,2.638888888888889,0.86486006,60,11.765583,14.435029,-0.31189823,10.361406
scale_5000_k60,2,6,2.638888888888889,0.86486006,60,8.348854,12.302601,-3.7966003,9.264081
scale_5000_k60,2,7,2.638888888888889,0.86486006,60,5.674486,14.664317,0.71659464,6.6349425
scale_5000_k60,2,8,2.638888888888889,0.86486006,60,8.170507,15.363621,1.48078,4.983487
scale_5000_k60,2,9,2.638888888888889,0.86486006,60,9.292639,13.692232,5.3783245,4.8283362
scale_5000_k60,2,10,2.638888888888889,0.86486006,60,6.4604926,12.035201,-3.4831388,8.426004
scale_5000_k60,2,11,2.638888888888889,0.86486006,60,4.9129667,14.301886,-2.966263,7.466985
scale_5000_k60,3,0,2.638888888888889,0.86616874,60,12.712,7.6584373,0.60005003,9.08676
scale_5000_k60,3,1,2.638888888888889,0.86616874,60,13.816587,4.951122,2.428514,7.1415405
scale_5000_k60,3,2,2.638888888888889,0.86616874,60,9.985998,5.1617775,-2.6661148,5.82782
scale_5000_k60,3,3,2.638888888888889,0.86616874,60,10.555145,6.2403307,-1.6232051,5.783764
scale_5000_k60,3,4,2.638888888888889,0.86616874,60,13.482902,15.744391,-0.58994824,5.3285093
scale_5000_k60,3,5,2.638888888888889,0.86616874,60,13.351793,15.793055,-0.4530262,1.5243232
scale_5000_k60,3,6,2.638888888888889,0.86616874,60,5.393431,13.944236,-2.7469275,6.261448
scale_5000_k60,3,7,2.638888888888889,0.86616874,60,5.403976,14.620683,1.082799,5.423573
scale_5000_k60,3,8,2.638888888888889,0.86616874,60,8.175127,15.239875,1.1068829,3.73611
scale_5000_k60,3,9,2.638888888888889,0.86616874,60,9.088678,13.639149,0.026601106,1.4657048
scale_5000_k60,3,10,2.638888888888889,0.86616874,60,9.475404,11.227446,-3.6760926,7.1365004
scale_5000_k60,3,11,2.638888888888889,0.86616874,60,4.131185,12.333882,-2.2351103,3.8866568
scale_5000_k60,0,0,2.7777777777777777,0.7330342,60,9.107374,9.007517,-1.6888452,3.0281897
scale_5000_k60,0,1,2.7777777777777777,0.7330342,60,13.153209,5.6306853,2.6625314,7.397264
scale_5000_k60,0,2,2.7777777777777777,0.7330342,60,9.566685,5.19771,-1.7236207,3.3348904
scale_5000_k60,0,3,2.7777777777777777,0.7330342,60,10.758456,7.5634937,-2.1738224,9.871314
scale_5000_k60,0,4,2.7777777777777777,0.7330342,60,11.800262,15.29825,-0.80820084,7.616464
scale_5000_k60,0,5,2.7777777777777777,0.7330342,60,11.609948,12.96348,-2.2545316,9.1701975
scale_5000_k60,0,6,2.7777777777777777,0.7330342,60,5.276229,12.555054,-2.6764975,7.6869173
scale_5000_k60,0,7,2.7777777777777777,0.7330342,60,5.7926474,15.167307,1.7422473,6.1672254
scale_5000_k60,0,8,2.7777777777777777,0.7330342,60,8.8299675,15.147224,0.13273042,3.8642251
scale_5000_k60,0,9,2.7777777777777777,0.7330342,60,9.014989,13.107765,-0.52756965,1.4051843
scale_5000_k60,0,10,2.7777777777777777,0.7330342,60,8.056105,10.752192,1.1181519,7.1748533
scale_5000_k60,0,11,2.7777777777777777,0.7330342,60,6.5855417,15.58108,1.0727142,4.0676365
scale_5000_k60,1,0,2.7777777777777777,0.9423616,60,9.811133,8.736191,-0.59537834,5.6170297
scale_5000_k60,1,1,2.7777777777777777,0.9423616,60,13.113844,5.0689244,1.2437404,5.2422085
scale_5000_k60,1,2,2.7777777777777777,0.9423616,60,10.913576,5.326397,-0.3409465,8.684302
scale_5000_k60,1,3,2.7777777777777777,0.9423616,60,10.84446,7.4614086,-2.7117865,8.875673
scale_5000_k60,1,4,2.7777777777777777,0.9423616,60,12.971246,16.024414,0.6101964,3.4731908
scale_5000_k60,1,5,2.7777777777777777,0.9423616,60,11.594021,12.849722,-0.5959225,8.539198
scale_5000_k60,1,6,2.7777777777777777,0.9423616,60,4.7745123,13.74436,0.13439257,3.2527344
scale_5000_k60,1,7,2.7777777777777777,0.9423616,60,4.8099546,15.316836,0.5485141,4.639534
scale_5000_k60,1,8,2.7777777777777777,0.9423616,60,8.8472595,15.684986,-1.3238299,2.5630212
scale_5000_k60,1,9,2.7777777777777777,0.9423616,60,9.094228,13.278075,1.2953643,2.875648
scale_5000_k60,1,10,2.7777777777777777,0.9423616,60,7.1583014,10.4595585,1.0355357,1.4990711
scale_5000_k60,1,11,2.7777777777777777,0.9423616,60,4.0034084,11.796392,-0.4330607,-0.29765105
