scenario,scenario_label,method,method_label,episode_id,rso_id,u_total_km
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,3,88.72901153564453
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,4,109.21634674072266
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,5,0.5119747519493103
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,6,3.6088390350341797
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,7,0.41176891326904297
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,8,107.98856353759766
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,9,0.36481860280036926
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,10,6.321246147155762
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,11,2.6625757217407227
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,12,1.1894335746765137
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,13,1.1950932741165161
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,14,0.26853054761886597
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,15,108.60881042480469
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,16,108.78563690185547
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,17,119.12339782714844
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,18,3.1091978549957275
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,19,1.0503320693969727
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,20,0.9068268537521362
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,21,103.30844116210938
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,22,3.1481785774230957
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,23,2.393862724304199
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,24,0.7526078224182129
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,25,108.60289764404297
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,26,104.39715576171875
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,27,105.7533950805664
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,28,2.8675341606140137
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,11,29,101.31959533691406
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,0,1.6625804901123047
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,1,0.6879039406776428
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,2,1.2484767436981201
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,3,99.6677474975586
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,4,0.6766221523284912
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,5,107.42082214355469
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,6,0.4680213928222656
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,7,3.0830817222595215
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,8,103.07119750976562
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,9,0.8677172064781189
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,10,0.9720756411552429
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,11,4.141208648681641
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,12,101.25108337402344
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,13,113.85807800292969
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,14,6.102161407470703
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,15,2.113616943359375
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,16,11.689887046813965
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,17,79.30642700195312
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,18,106.3745346069336
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,19,1.6641120910644531
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,20,106.637939453125
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,21,3.671278238296509
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,22,0.8836860656738281
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,23,73.71883392333984
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,24,1.2017621994018555
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,25,2.0548062324523926
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,26,1.4357014894485474
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,27,0.08112427592277527
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,28,2.240968942642212
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,12,29,107.22089385986328
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,0,5.776247024536133
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,1,9.044206619262695
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,2,2.498197555541992
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,3,1.850273609161377
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,4,104.80191040039062
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,5,26.6568603515625
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,6,3.100609302520752
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,7,109.47349548339844
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,8,1.3806993961334229
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,9,93.62553405761719
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,10,1.2668452262878418
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,11,7.520377159118652
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,12,106.4422607421875
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,13,0.5202972888946533
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,14,0.318043053150177
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,15,0.22184085845947266
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,16,4.677642345428467
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,17,0.8478516340255737
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,18,8.884153366088867
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,19,4.296748638153076
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,20,30.013614654541016
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,21,2.0567398071289062
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,22,108.49056243896484
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,23,108.67586517333984
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,24,1.8814857006072998
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,25,1.425173044204712
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,26,0.5089619159698486
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,27,1.0587069988250732
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,28,0.5061140060424805
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,13,29,36.326271057128906
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,0,0.28548362851142883
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,1,1.66233229637146
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,2,104.2496337890625
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,3,1.7604821920394897
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,4,18.05122947692871
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,5,2.0500378608703613
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,6,2.3216748237609863
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,7,0.17728935182094574
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,8,106.96246337890625
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,9,107.71766662597656
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,10,7.7823052406311035
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,11,115.27384948730469
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,12,4.6498703956604
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,13,0.6431373953819275
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,14,6.131392478942871
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,15,119.2962646484375
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,16,78.43470001220703
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,17,0.43706387281417847
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,18,26.963247299194336
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,19,6.756918430328369
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,20,107.4846420288086
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,21,1.3200650215148926
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,22,99.10714721679688
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,23,18.49422264099121
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,24,105.29735565185547
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,25,0.7251889705657959
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,26,15.94827651977539
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,27,0.6422241926193237
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,28,105.20957946777344
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,14,29,0.35645484924316406
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,0,3.646796703338623
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,1,98.67527770996094
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,2,2.7002203464508057
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,3,0.7632356882095337
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,4,1.8838419914245605
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,5,8.154407501220703
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,6,108.49832916259766
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,7,31.41753387451172
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,8,3.027387857437134
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,9,2.4617674350738525
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,10,106.54849243164062
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,11,3.674011468887329
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,12,115.31654357910156
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,13,3.9268929958343506
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,14,0.6290930509567261
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,15,105.39994049072266
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,16,2.4209482669830322
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,17,11.39896011352539
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,18,2.960210084915161
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,19,0.7044253349304199
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,20,3.097475051879883
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,21,107.027099609375
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,22,1.4054419994354248
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,23,105.10556030273438
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,24,107.83978271484375
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,25,0.4804205894470215
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,26,2.679237127304077
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,27,0.933590292930603
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,28,108.59202575683594
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,15,29,19.957321166992188
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,0,2.135545253753662
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,1,2.6088242530822754
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,2,108.52565002441406
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,3,0.4233083128929138
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,4,2.6527183055877686
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,5,2.856377124786377
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,6,1.9333269596099854
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,7,26.306838989257812
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,8,35.465354919433594
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,9,1.577106237411499
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,10,0.5251984000205994
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,11,107.84008026123047
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,12,4.8293256759643555
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,13,2.445145606994629
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,14,4.131491184234619
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,15,108.22370910644531
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,16,1.1276023387908936
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,17,115.37651824951172
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,18,0.48194700479507446
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,19,1.9130245447158813
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,20,0.2215578854084015
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,21,2.5674519538879395
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,22,73.72940826416016
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,23,2.4147865772247314
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,24,4.366368770599365
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,25,1.8762037754058838
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,26,0.8817915320396423
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,27,10.761661529541016
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,28,108.91063690185547
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,16,29,3.2512831687927246
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,0,0.1576625555753708
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,1,28.801593780517578
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,2,0.7049555778503418
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,3,3.428854465484619
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,4,8.59974193572998
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,5,0.4037644863128662
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,6,2.6744048595428467
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,7,7.835411071777344
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,8,2.074775218963623
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,9,49.82069778442383
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,10,44.481719970703125
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,11,110.64974212646484
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,12,100.70758819580078
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,13,0.7507035136222839
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,14,2.7361135482788086
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,15,8.917550086975098
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,16,105.21587371826172
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,17,107.31661987304688
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,18,1.9183423519134521
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,19,1.1514757871627808
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,20,106.8525619506836
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,21,0.3456994593143463
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,22,25.98750114440918
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,23,107.56114196777344
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,24,0.6033992171287537
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,25,103.66046142578125
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,26,0.8337382078170776
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,27,0.778771162033081
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,28,0.5024546980857849
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,17,29,0.49080175161361694
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,18,0,103.80955505371094
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,18,1,0.1955210268497467
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,18,2,0.7979478240013123
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,18,3,106.59688568115234
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,18,4,0.7095214128494263
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,18,5,1.6516176462173462
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,18,6,108.57196044921875
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,18,7,0.9996085166931152
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,18,8,0.26506271958351135
id_fixed_30,ID: fixed 30,random_feasible,Random feasible,18,9,108.851318359375
