scenario,scenario_label,method,method_label,step,sim_time_s,mean_u_km,std_u_km,n_episodes
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,450,2245.0,15.910035400390624,1.769731707386648,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,500,2495.0,16.947958374023436,1.8961239553181726,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,550,2745.0,17.930948791503905,2.5191098236583764,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,600,2995.0,18.45772033691406,2.626400557063616,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,650,3245.0,18.953055725097656,2.962469338200892,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,700,3495.0,19.133175048828125,2.9335006438491456,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,750,3745.0,19.33959716796875,2.683001491929339,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,800,3995.0,19.3928564453125,2.509141440114816,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,850,4245.0,18.629093322753906,3.012984131782939,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,900,4495.0,17.913330993652345,3.6017756115011204,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,950,4745.0,17.088818969726564,3.4552984688701,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,1000,4995.0,16.33409729003906,3.464291207606701,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,1050,5245.0,15.091401672363281,3.523774007893136,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,1100,5495.0,13.430054626464845,3.5538446687199174,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,1150,5745.0,12.157132568359375,3.322186865138429,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,1200,5995.0,10.678096618652344,2.8945008922481588,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,1250,6245.0,9.677320098876953,2.353078180718882,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,1300,6495.0,9.391862182617187,2.224688890765153,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,1350,6745.0,8.914898071289063,2.238738930216556,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,1400,6995.0,8.330408172607422,2.1778936099343746,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,1450,7245.0,7.788409576416016,2.1464035828109753,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,1500,7495.0,7.200831146240234,1.906898850283242,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,1550,7745.0,6.3694709777832035,1.635000958731365,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,1600,7995.0,5.595279235839843,1.3461227432785199,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,1650,8245.0,4.8939009857177735,1.2870358784586478,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,1700,8495.0,4.3905263519287105,1.3275148537790247,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,1750,8745.0,4.033492126464844,1.3717668664224512,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,1800,8995.0,3.5829559707641603,1.0069396797452819,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,1850,9245.0,3.268322525024414,1.076966132201135,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,1900,9495.0,2.987041473388672,0.965980834354397,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,1950,9745.0,2.778576011657715,0.98644296832839,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,2000,9995.0,2.6297647857666018,0.9826122833168446,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,2050,10245.0,2.4724365234375,1.0259333335822072,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,2100,10495.0,2.313928680419922,1.0552291901948594,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,2150,10745.0,2.1761586380004885,1.1135248201665524,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,2200,10995.0,2.046677474975586,1.1722321463375127,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,2250,11245.0,1.9205704879760743,1.1768161634319356,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,2300,11495.0,1.8216639518737794,1.1955288381516762,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,2350,11745.0,1.6410345458984374,1.1297070108734781,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,2400,11995.0,1.422213363647461,1.0136217084808752,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,2450,12245.0,1.3284067726135254,1.013894117919116,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,2500,12495.0,1.2538601112365724,1.0168980273511306,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,2550,12745.0,1.1225993347167968,0.9373835106528539,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,2600,12995.0,1.0578102111816405,0.932083375274571,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,2650,13245.0,1.0162212944030762,0.9177194370271291,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,2700,13495.0,0.991580696105957,0.9095934324480248,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,2750,13745.0,0.9108482074737548,0.7826589186512148,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,2800,13995.0,0.8797547721862793,0.7743314991245914,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,2850,14245.0,0.7870645141601562,0.563899532152103,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,2900,14495.0,0.7869628620147705,0.5677138099018907,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,2950,14745.0,0.7004855632781982,0.2722544383929136,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,3000,14995.0,0.685013542175293,0.2616652015817755,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,3050,15245.0,0.6685677337646484,0.24217639167222202,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,3100,15495.0,0.6574232196807861,0.23895929852756045,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,3150,15745.0,0.6607993984222412,0.2556536750663982,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,3200,15995.0,0.6574443626403809,0.27023685778037987,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,3250,16245.0,0.6573911762237549,0.2847887468109862,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,3300,16495.0,0.6538355731964112,0.29583384477430624,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,3350,16745.0,0.6503199100494385,0.3128101376777555,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,3400,16995.0,0.640181245803833,0.3298408360777444,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,3450,17245.0,0.6328001117706299,0.343931136950995,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,3500,17495.0,0.623836669921875,0.3759067900501792,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,3550,17745.0,0.6153414154052734,0.42514224776767273,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,3600,17995.0,0.5893917274475098,0.4674150496135858,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,3650,18245.0,0.5818401050567626,0.4906122725816843,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,3700,18495.0,0.5577575492858887,0.49120727697505345,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,3750,18745.0,0.5505119514465332,0.4900477500676126,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,3800,18995.0,0.5392958641052246,0.4887382828932895,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,3850,19245.0,0.4623336982727051,0.08467820401739572,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,3900,19495.0,0.4556752872467041,0.07728892862018803,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,3950,19745.0,0.44945243835449217,0.0720348545058381,50
eccentric_leo,Eccentric LEO,pointer_lstm,Attention-LSTM pointer,4000,19995.0,0.43937976837158205,0.06193173380442006,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,50,245.0,7.994201202392578,0.2873077089975804,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,100,495.0,8.047639770507812,0.28313988840604787,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,150,745.0,8.024896087646484,0.293193137828807,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,200,995.0,8.84346435546875,0.34160875744489405,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,250,1245.0,11.232678375244141,0.44326612566988,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,300,1495.0,14.179035339355469,0.696137719287629,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,350,1745.0,17.185390625,0.8492330200905501,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,400,1995.0,20.239635620117188,1.036907569956723,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,450,2245.0,23.118339233398437,1.119874816725359,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,500,2495.0,25.7386083984375,1.3055001649301563,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,550,2745.0,28.10112548828125,1.6904338509299386,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,600,2995.0,30.284891357421873,1.8143912547749743,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,650,3245.0,32.09039367675781,2.019986289112389,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,700,3495.0,33.80678344726562,2.251476594579012,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,750,3745.0,34.858878173828124,2.6059875394865646,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,800,3995.0,35.983270263671876,2.768196791288017,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,850,4245.0,36.78699462890625,2.9174071457499235,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,900,4495.0,37.02972473144531,2.955413132226586,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,950,4745.0,36.841475830078124,2.9788798344376763,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,1000,4995.0,36.517710571289065,3.126146380779833,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,1050,5245.0,36.18170715332031,3.376426939476107,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,1100,5495.0,35.43581481933594,3.4146400060594257,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,1150,5745.0,34.62496704101562,3.6540374163152554,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,1200,5995.0,34.063673706054686,3.811216594302747,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,1250,6245.0,34.2602587890625,3.893551827247956,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,1300,6495.0,34.52826477050781,3.9349354624897326,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,1350,6745.0,34.97525085449219,4.110387414416469,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,1400,6995.0,35.94963256835938,4.214179496053154,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,1450,7245.0,37.27409240722656,4.8053624081629165,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,1500,7495.0,39.12692932128906,5.074459593700613,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,1550,7745.0,42.05440856933594,5.607946472048723,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,1600,7995.0,45.479964599609374,6.469405741123221,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,1650,8245.0,49.88775451660156,7.457572446265662,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,1700,8495.0,53.982872314453125,7.94910842839938,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,1750,8745.0,57.00428955078125,8.307904989267232,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,1800,8995.0,59.44015747070313,8.780354946300001,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,1850,9245.0,61.11508544921875,9.051588391530538,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,1900,9495.0,62.659364013671876,9.002766492982143,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,1950,9745.0,63.578262939453126,9.186736211885114,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,2000,9995.0,64.46893310546875,9.234092327759969,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,2050,10245.0,64.75796752929688,9.37678404222529,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,2100,10495.0,65.04171997070313,9.694246399418489,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,2150,10745.0,65.16363037109375,9.98057231497618,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,2200,10995.0,65.50331298828125,9.56619879755091,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,2250,11245.0,65.60904296875,9.49921688086528,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,2300,11495.0,65.73348022460938,9.265142136572287,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,2350,11745.0,65.79007202148438,9.853406849049687,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,2400,11995.0,66.055849609375,9.54181821686161,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,2450,12245.0,65.8635107421875,9.042070916761956,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,2500,12495.0,65.87326782226563,8.951174443393631,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,2550,12745.0,66.3260009765625,9.016644370664226,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,2600,12995.0,66.40968994140626,9.257034690508904,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,2650,13245.0,66.42663330078125,9.043888520627636,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,2700,13495.0,66.34028686523438,9.12010628438133,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,2750,13745.0,66.60681518554688,9.15334120490443,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,2800,13995.0,66.73521484375,9.242526866800496,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,2850,14245.0,66.70484985351563,9.307832207068193,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,2900,14495.0,66.29622192382813,9.113542766209557,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,2950,14745.0,66.2071923828125,9.358720293675622,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,3000,14995.0,66.31866943359375,9.444969239373837,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,3050,15245.0,66.43183837890625,9.479150125347708,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,3100,15495.0,66.25767211914062,9.5645885485187,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,3150,15745.0,66.01335205078125,9.461286633942294,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,3200,15995.0,65.974189453125,9.62271471587768,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,3250,16245.0,66.2445068359375,9.734270244267401,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,3300,16495.0,65.97437133789063,10.268104362301482,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,3350,16745.0,65.16909912109375,10.436744181978268,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,3400,16995.0,65.125947265625,10.182773854899816,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,3450,17245.0,64.79245727539063,10.276204106657246,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,3500,17495.0,64.8112744140625,10.376481343648628,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,3550,17745.0,64.571708984375,10.548990269792922,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,3600,17995.0,64.64486083984374,10.705595709592131,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,3650,18245.0,64.23306762695313,10.822234409135024,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,3700,18495.0,63.7766650390625,10.335748624082465,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,3750,18745.0,63.80211059570313,10.057047238561955,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,3800,18995.0,63.634580078125,10.20894137047018,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,3850,19245.0,63.74658569335938,10.000703097242177,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,3900,19495.0,63.38832641601562,9.727357319778895,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,3950,19745.0,63.3313671875,9.584229828841126,50
degraded_sensor,Degraded sensor,random_feasible,Random feasible,4000,19995.0,63.320367431640626,9.611972411244459,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,50,245.0,7.965142669677735,0.285321323315359,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,100,495.0,7.993542175292969,0.3556873237568399,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,150,745.0,7.928610382080078,0.42138421335611853,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,200,995.0,8.78721420288086,0.4653269284547875,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,250,1245.0,11.127142639160157,0.6438883409384278,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,300,1495.0,13.988382873535157,0.9440580795730061,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,350,1745.0,16.95614715576172,1.1666054017549183,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,400,1995.0,19.813207092285158,1.383624765483272,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,450,2245.0,22.573681945800782,1.547312631169865,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,500,2495.0,24.857869567871095,1.8865509409920642,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,550,2745.0,27.205137939453124,2.1318458129818376,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,600,2995.0,29.118662109375,2.5417339536817605,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,650,3245.0,30.625202026367187,2.7962078227386997,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,700,3495.0,31.91746337890625,2.8753607469200344,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,750,3745.0,32.91616149902344,3.2711516724170964,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,800,3995.0,33.78370239257813,3.5090017490321674,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,850,4245.0,34.32583679199219,3.5811047655737935,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,900,4495.0,34.389551391601564,3.503545247766182,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,950,4745.0,34.167301635742184,3.3887553754600592,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,1000,4995.0,33.65930114746094,3.575846842292715,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,1050,5245.0,32.845975952148436,3.7225516913317094,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,1100,5495.0,31.775796508789064,3.790405545687529,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,1150,5745.0,30.633113403320312,3.9974259218361294,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,1200,5995.0,30.027484130859374,4.125087770549668,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,1250,6245.0,29.745402221679687,4.2093520079393665,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,1300,6495.0,29.843493041992186,4.383274007099485,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,1350,6745.0,30.186185302734376,4.674955931635404,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,1400,6995.0,30.658644409179686,4.756472106270057,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,1450,7245.0,31.66015869140625,5.03055275392012,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,1500,7495.0,32.45778198242188,5.7706952733461465,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,1550,7745.0,34.439056396484375,6.65076710714777,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,1600,7995.0,36.92542724609375,7.801673150256781,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,1650,8245.0,40.09336181640625,8.455958650338665,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,1700,8495.0,42.641103515625,9.160127269571822,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,1750,8745.0,44.839284057617185,9.786301197991888,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,1800,8995.0,46.86901489257812,10.31888881792948,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,1850,9245.0,48.218273315429684,10.647938167951652,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,1900,9495.0,49.103621826171874,10.962233967230262,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,1950,9745.0,50.2716650390625,10.80122456079872,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,2000,9995.0,51.01974426269531,10.705654904379676,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,2050,10245.0,51.26099304199219,10.533288311886688,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,2100,10495.0,51.53810546875,10.569979467435196,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,2150,10745.0,52.201006469726565,10.750138158301285,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,2200,10995.0,52.363981323242186,10.435521098830835,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,2250,11245.0,52.25254272460938,9.548804607796296,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,2300,11495.0,52.578612060546874,9.834812563618845,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,2350,11745.0,52.193269653320314,10.418820549649208,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,2400,11995.0,52.81962768554688,10.40283246754028,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,2450,12245.0,52.57034240722656,10.60678206382391,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,2500,12495.0,51.98392028808594,10.950510129986032,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,2550,12745.0,52.03295959472656,10.610329144920666,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,2600,12995.0,52.14982788085938,10.332542211829658,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,2650,13245.0,52.095443115234374,10.738989727966928,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,2700,13495.0,52.05945373535156,10.912702041167005,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,2750,13745.0,51.942825927734376,10.359635775020536,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,2800,13995.0,52.146180419921876,10.470421901740941,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,2850,14245.0,52.529612426757815,10.323044511291766,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,2900,14495.0,52.626240234375,10.161130122006623,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,2950,14745.0,51.95529052734375,10.200406562083945,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,3000,14995.0,51.77950073242187,10.428635044967436,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,3050,15245.0,52.17332275390625,10.326750487410282,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,3100,15495.0,51.821702270507814,10.24678121896555,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,3150,15745.0,51.67620178222656,10.033991711931211,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,3200,15995.0,51.594252319335936,9.96935747910559,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,3250,16245.0,51.21947998046875,10.410297046331625,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,3300,16495.0,51.25253540039063,10.471708434238682,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,3350,16745.0,50.890183715820314,10.485450401392267,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,3400,16995.0,50.85142761230469,10.279403577812099,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,3450,17245.0,51.03468017578125,10.041656081330425,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,3500,17495.0,50.74170166015625,10.334644110064756,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,3550,17745.0,50.319588623046876,10.126570905658614,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,3600,17995.0,50.250546264648435,10.327113817128543,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,3650,18245.0,49.96476318359375,10.507250963972183,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,3700,18495.0,50.01202758789063,10.198162885322366,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,3750,18745.0,49.55809326171875,10.310403275347014,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,3800,18995.0,49.435429077148434,10.360171651364048,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,3850,19245.0,49.27447448730469,10.179578589016316,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,3900,19495.0,48.944342041015624,10.127351932863336,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,3950,19745.0,48.7537158203125,9.95028454177117,50
degraded_sensor,Degraded sensor,oldest_first,Oldest first,4000,19995.0,48.442265014648434,10.18403158444966,50
degraded_sensor,Degraded sensor,max_uncertainty_greedy,Max-U greedy,50,245.0,7.965920867919922,0.293622378298926,50
degraded_sensor,Degraded sensor,max_uncertainty_greedy,Max-U greedy,100,495.0,7.999446411132812,0.3340421623023458,50
degraded_sensor,Degraded sensor,max_uncertainty_greedy,Max-U greedy,150,745.0,7.943583526611328,0.3393947017288769,50
degraded_sensor,Degraded sensor,max_uncertainty_greedy,Max-U greedy,200,995.0,8.763584594726563,0.4014577225865716,50
degraded_sensor,Degraded sensor,max_uncertainty_greedy,Max-U greedy,250,1245.0,11.070952301025391,0.5888274663594872,50
degraded_sensor,Degraded sensor,max_uncertainty_greedy,Max-U greedy,300,1495.0,13.836984252929687,0.838176375077681,50
degraded_sensor,Degraded sensor,max_uncertainty_greedy,Max-U greedy,350,1745.0,16.762767333984375,1.1001298121500858,50
degraded_sensor,Degraded sensor,max_uncertainty_greedy,Max-U greedy,400,1995.0,19.605103454589845,1.3798605779269317,50
degraded_sensor,Degraded sensor,max_uncertainty_greedy,Max-U greedy,450,2245.0,22.519842529296874,1.6400395010629567,50
degraded_sensor,Degraded sensor,max_uncertainty_greedy,Max-U greedy,500,2495.0,25.036536560058593,1.8089218902358555,50
degraded_sensor,Degraded sensor,max_uncertainty_greedy,Max-U greedy,550,2745.0,27.365608520507813,2.257644044227348,50
