scenario,episode_id,time_h,mean_u_km,pre_umap_1,pre_umap_2,post_umap_1,post_umap_2
id,2,0.3333333333333333,9.396717,1.2420157,9.838488,-0.023156503,11.1310835
id,3,0.3333333333333333,8.646896,1.145349,10.033972,-0.20828375,11.198464
id,0,0.3611111111111111,9.279938,1.1569185,10.034013,0.07020484,12.5902405
id,1,0.3611111111111111,9.889029,0.9994837,10.200967,0.59698594,12.997263
id,2,0.3611111111111111,10.019804,1.1485118,10.086365,0.102849364,12.627711
id,3,0.3611111111111111,9.652136,1.0693836,10.227415,-0.3169463,11.348894
id,0,0.3888888888888889,9.829367,1.040084,10.172724,0.013791998,12.965095
id,1,0.3888888888888889,10.936057,0.84612,10.520026,0.5633476,13.234815
id,2,0.3888888888888889,10.702853,1.0201191,10.228498,0.121925235,12.981572
id,3,0.3888888888888889,10.712133,0.978144,10.41049,-0.4363318,11.51991
id,0,0.4166666666666667,10.823645,0.9359232,10.439958,-0.3229505,13.217319
id,1,0.4166666666666667,12.024256,0.4382532,10.661686,0.98868096,13.526883
id,2,0.4166666666666667,11.360394,0.88966906,10.381432,0.25359374,13.018209
id,3,0.4166666666666667,11.804961,0.8923573,10.529041,-0.43195236,13.142245
id,0,0.4444444444444444,11.844868,0.7254855,10.843366,-0.58738464,13.495862
id,1,0.4444444444444444,12.61615,0.83490735,10.637392,-0.5432818,13.221122
id,2,0.4444444444444444,11.948355,-0.31455252,11.658684,0.528315,13.723925
id,3,0.4444444444444444,12.409018,0.84424645,10.666393,-1.6382632,13.458291
id,0,0.4722222222222222,12.887071,0.5753552,11.173681,-0.79926914,13.887564
id,1,0.4722222222222222,13.700385,0.72086847,10.912437,-1.6371047,13.757162
id,2,0.4722222222222222,11.659072,-0.018417988,13.705012,-4.177839,13.661843
id,3,0.4722222222222222,13.486637,0.7687357,10.817944,-1.894333,13.541179
id,0,0.5,12.764095,0.08415624,10.92928,-0.24542555,14.2007265
id,1,0.5,14.795302,0.60360354,11.152738,-1.5734619,13.839035
id,2,0.5,12.629726,-0.25871053,11.628984,-1.3307258,14.515415
id,3,0.5,14.569881,0.72565657,10.952709,-2.0911505,13.522571
id,0,0.5277777777777778,13.767196,-0.39138588,11.579673,0.0369795,14.264415
id,1,0.5277777777777778,15.307663,-0.24911931,11.294185,-0.18145187,14.318638
id,2,0.5277777777777778,13.598768,0.18463959,10.892033,-0.4299416,14.197723
id,3,0.5277777777777778,15.655526,0.7150184,11.002362,-2.2241523,13.4837885
id,0,0.5555555555555556,13.364615,-0.06256486,11.012301,-0.4851329,14.1650305
id,1,0.5555555555555556,15.646903,-0.15948029,12.259438,-1.3535421,14.853782
id,2,0.5555555555555556,14.563288,0.26937118,11.07657,-0.6967583,14.267228
id,3,0.5555555555555556,16.737375,0.25675562,11.337593,-1.8774939,13.840257
id,0,0.5833333333333334,14.29389,0.16588818,11.005191,-0.52071035,14.240855
id,1,0.5833333333333334,15.081796,-0.9051111,15.55441,-6.1882744,10.974296
id,2,0.5833333333333334,15.447417,0.2510357,11.5285635,-1.3570101,14.485885
id,3,0.5833333333333334,17.808798,-5.708574,1.8628244,-5.888155,2.635168
id,0,0.6111111111111112,15.179672,0.62705684,11.031745,-1.6397367,13.842349
id,1,0.6111111111111112,15.088217,-0.37450325,15.804236,-6.3749175,11.371325
id,2,0.6111111111111112,16.38615,0.21366723,11.884942,-1.4832056,14.569624
id,3,0.6111111111111112,18.86504,-4.1429677,2.9211597,-7.567732,2.2019365
id,0,0.6388888888888888,16.07848,0.3558366,11.608171,-1.460654,14.345845
id,1,0.6388888888888888,15.114489,-0.25525045,15.163145,-5.733527,12.142584
id,2,0.6388888888888888,17.317085,-0.17494181,11.298464,-0.4756083,14.510096
id,3,0.6388888888888888,19.902624,-0.3232582,15.783253,-6.447775,11.456804
id,0,0.6666666666666666,16.976234,0.34011757,11.697018,-1.5689003,14.316202
id,1,0.6666666666666666,15.075839,0.41806948,14.610124,-4.7531977,14.015755
id,2,0.6666666666666666,16.536001,-0.08848212,11.300597,-0.66636455,14.362688
id,3,0.6666666666666666,19.187565,-0.19181219,13.52277,-3.6588328,13.789673
id,0,0.6944444444444444,17.86508,0.48894516,11.344395,-1.6882036,14.023219
id,1,0.6944444444444444,14.709461,0.8221994,15.3344755,-5.290624,13.738873
id,2,0.6944444444444444,16.354221,-0.08196265,10.993293,-0.36732414,14.352196
id,3,0.6944444444444444,20.122301,-0.060142133,11.296028,-0.8833228,14.414373
id,0,0.7222222222222222,18.741232,0.6208863,11.247681,-1.8685325,13.769177
id,1,0.7222222222222222,14.566875,-0.62412155,15.273775,-5.919578,11.535436
id,2,0.7222222222222222,17.147575,-0.31963086,11.6078005,-0.39344776,14.761452
id,3,0.7222222222222222,21.03812,0.23784335,11.8799515,-1.5296427,14.548299
id,0,0.75,19.602386,-0.2014537,11.360684,-0.67640203,14.583318
id,1,0.75,15.281996,-0.32134178,13.756057,-4.07455,13.237956
id,2,0.75,17.928581,-0.53180677,11.893323,-0.21766068,14.883834
id,3,0.75,20.651735,-0.082999386,11.442018,-0.6895839,14.622639
id,0,0.7777777777777778,19.41308,-0.24033396,11.667095,-0.5535499,14.824164
id,1,0.7777777777777778,15.993611,-0.16328461,12.417784,-1.6133325,14.995119
id,2,0.7777777777777778,18.696877,-0.59102577,12.035353,-0.08210033,14.885606
id,3,0.7777777777777778,21.430244,-0.31017217,11.443209,-0.42767826,14.630438
id,0,0.8055555555555556,20.198156,-0.46570405,12.110222,-0.37492958,14.960677
id,1,0.8055555555555556,16.69876,-0.07848836,10.973943,-0.417622,14.348949
id,2,0.8055555555555556,18.264807,-0.06264809,13.417312,-2.7275732,14.906169
id,3,0.8055555555555556,21.13615,-0.2090285,13.438316,-3.2177944,14.058599
id,0,0.8333333333333334,20.970018,-0.6050771,12.031138,-0.076381125,14.889237
id,1,0.8333333333333334,17.396889,0.16879101,11.084425,-0.8760314,14.303105
id,2,0.8333333333333334,17.835705,0.6116211,11.343561,-2.4001944,13.5126915
id,3,0.8333333333333334,20.438757,-0.14136568,11.329035,-1.1210258,14.430759
id,0,0.8611111111111112,19.144337,-0.121008106,12.9172535,-1.614338,14.971283
id,1,0.8611111111111112,17.967352,0.36613318,11.303982,-1.4896057,14.195636
id,2,0.8611111111111112,18.497828,-0.09237545,10.996181,-0.40389082,14.361123
id,3,0.8611111111111112,21.132273,-0.08184253,11.04866,-0.42534056,14.420303
id,0,0.8888888888888888,17.494898,0.80353993,14.136736,-3.9368083,15.008229
id,1,0.8888888888888888,18.617533,0.24056315,11.595124,-1.383245,14.465897
id,2,0.8888888888888888,19.14789,-0.1262974,11.10185,-0.39224365,14.37161
id,3,0.8888888888888888,21.80801,-0.13035384,11.172049,-0.4066759,14.4506855
id,0,0.9166666666666666,16.987576,1.0247934,13.938648,-3.6711838,15.3634815
id,1,0.9166666666666666,19.254107,0.22529946,11.70738,-1.4904335,14.467875
id,2,0.9166666666666666,19.7769,-0.023727965,11.517432,-0.69076526,14.712374
id,3,0.9166666666666666,22.430822,0.1402534,11.781257,-0.9732728,14.810214
id,0,0.9444444444444444,17.561766,0.9631522,13.859436,-3.2790046,15.488997
id,1,0.9444444444444444,19.873064,-0.5392409,11.949082,-0.22258438,14.9344
id,2,0.9444444444444444,20.386858,0.088190354,11.8548,-1.0122212,14.858855
id,3,0.9444444444444444,23.036203,0.3118287,11.743306,-1.6016533,14.322275
id,0,0.9722222222222222,18.12392,0.83529854,13.697892,-3.093935,15.484385
id,1,0.9722222222222222,20.471697,-0.54381275,11.94805,-0.19083576,14.914772
id,2,0.9722222222222222,20.975088,0.04073005,12.016936,-1.2370629,14.94409
id,3,0.9722222222222222,23.627966,0.36723998,11.7892275,-1.6570023,14.289837
id,0,1.0,18.666622,-0.18496943,12.457004,-1.550817,15.0949545
id,1,1.0,19.918848,0.6964933,13.73076,-2.8477516,15.488519
id,2,1.0,21.539076,-0.55777377,12.035645,-0.14570372,14.937897
id,3,1.0,24.19226,-0.12695625,11.238872,-0.7912901,14.51428
id,0,1.0277777777777777,19.194696,-0.08610939,11.032012,-0.41731068,14.329419
id,1,1.0277777777777777,17.503899,0.8228293,13.716449,-3.1199572,15.455302
id,2,1.0277777777777777,22.076244,-0.4558011,12.050483,-0.42001843,14.9783945
id,3,1.0277777777777777,24.72624,0.44457728,11.448492,-1.6650531,14.125553
id,0,1.0555555555555556,19.70941,0.5305021,11.110659,-1.4579111,14.034129
id,1,1.0555555555555556,17.972761,1.001058,14.019709,-3.054788,15.520879
id,2,1.0555555555555556,20.262482,0.5721699,13.667371,-2.4618979,15.445251
id,3,1.0555555555555556,22.8204,-0.3047789,13.4279995,-3.412374,13.624256
id,0,1.0833333333333333,20.200474,0.5776997,11.323504,-1.8234046,13.873491
id,1,1.0833333333333333,16.933817,0.64216137,14.87374,-4.986254,13.897198
id,2,1.0833333333333333,18.035631,-0.8535486,15.652653,-6.1774783,11.430963
id,3,1.0833333333333333,23.268026,-0.054800324,11.333628,-1.0141081,14.398487
id,0,1.1111111111111112,20.667276,0.51131076,11.508335,-1.931205,13.893389
id,1,1.1111111111111112,17.341082,0.42137244,14.583113,-4.6879935,14.081814
id,2,1.1111111111111112,17.034569,-0.21611297,13.021646,-2.840322,13.690071
id,3,1.1111111111111112,23.696102,-0.21472052,13.544862,-3.204989,14.249859
id,0,1.1388888888888888,21.102232,0.40991712,11.7597885,-2.2252247,13.86187
id,1,1.1388888888888888,17.730692,-0.08019222,13.390202,-3.0301707,14.740546
id,2,1.1388888888888888,17.40864,0.45355663,14.220406,-3.2052116,15.038235
id,3,1.1388888888888888,18.384916,0.8410476,15.152759,-5.934907,13.401635
id,0,1.1666666666666667,21.502977,0.4644802,11.527893,-1.6836872,14.057585
id,1,1.1666666666666667,18.097265,-0.109840624,13.105742,-1.8406677,14.945635
id,2,1.1666666666666667,11.932073,0.034092847,15.241909,-5.475083,12.68368
id,3,1.1666666666666667,15.671764,1.0161092,14.763754,-4.5853705,14.649231
id,0,1.1944444444444444,20.475952,-0.2759784,11.882029,-0.6343997,14.870801
id,1,1.1944444444444444,17.003658,0.945768,14.747694,-4.747468,14.464466
id,2,1.1944444444444444,12.216322,1.0103314,13.969167,-2.9306614,15.412598
id,3,1.1944444444444444,14.124711,-1.0636846,15.672236,-6.336152,10.710109
id,0,1.2222222222222223,17.849957,-0.08426627,13.059794,-1.839242,15.067349
id,1,1.2222222222222223,15.837063,0.25616992,15.293007,-5.617283,12.841583
id,2,1.2222222222222223,11.154087,0.7403414,13.645901,-3.0350509,15.24918
id,3,1.2222222222222223,14.396745,-1.0760626,15.451795,-6.228747,10.792674
id,0,1.25,16.903667,-0.3287304,12.346708,-0.5252998,15.00121
id,1,1.25,16.10514,0.11354294,14.826027,-5.1123533,13.415444
id,2,1.25,11.421612,0.66438496,13.511462,-2.8516757,15.2707
id,3,1.25,14.647288,-0.34376317,13.478507,-3.656202,13.268821
id,0,1.2777777777777777,17.15641,-0.33298224,11.345776,-0.109082215,14.542943
id,1,1.2777777777777777,16.347498,-0.14339764,12.972479,-2.5539443,13.998904
id,2,1.2777777777777777,11.681543,0.4865782,13.288312,-2.4637344,15.239347
id,3,1.2777777777777777,14.874526,-0.048791982,10.992868,-0.43901065,14.155729
id,0,1.3055555555555556,17.383533,-0.022460565,11.078721,-0.48923165,14.324204
id,1,1.3055555555555556,14.928318,0.06989232,15.390942,-5.83981,12.311966
id,2,1.3055555555555556,11.926214,-0.2552482,11.279542,-0.16535279,14.272366
id,3,1.3055555555555556,15.075817,-0.19217055,11.129685,-0.012816431,14.309668
id,0,1.3333333333333333,17.55551,0.49504155,11.41998,-1.550429,14.158094
id,1,1.3333333333333333,15.108197,0.14533864,15.252294,-5.617435,12.603521
id,2,1.3333333333333333,12.148328,0.045880463,11.348051,-0.44234982,14.111534
id,3,1.3333333333333333,15.189823,-0.15367068,11.277179,-0.23175532,14.339356
id,0,1.3611111111111112,17.713686,0.6051988,11.271267,-1.8600229,13.780863
id,1,1.3611111111111112,13.730157,-0.8058963,15.621977,-6.1188164,10.986989
id,2,1.3611111111111112,12.34606,-0.66792804,16.059443,-6.131625,10.914193
id,3,1.3611111111111112,15.171314,-0.34104598,11.3599205,-0.16838494,14.375441
id,0,1.3888888888888888,17.845175,0.39125594,11.544155,-1.917428,13.907251
id,1,1.3888888888888888,13.872451,-1.0222261,15.261417,-5.906431,11.403584
id,2,1.3888888888888888,10.764174,-0.5993569,16.405142,-6.0716796,10.613815
id,3,1.3888888888888888,15.256385,-0.5856779,12.044078,0.020967182,14.833099
id,0,1.4166666666666667,17.943062,0.27393997,11.370456,-0.93165565,14.3187275
id,1,1.4166666666666667,12.275742,-0.6884121,15.829962,-6.146577,10.871528
id,2,1.4166666666666667,9.777498,-1.0572209,15.887673,-5.439998,9.814307
id,3,1.4166666666666667,15.314729,-0.67294294,11.946808,0.037890762,14.795951
id,0,1.4444444444444444,15.276707,-0.08703814,11.342129,-0.19577084,14.311161
id,1,1.4444444444444444,9.476334,-0.10814463,15.51565,-5.40415,11.561095
id,2,1.4444444444444444,9.916578,-0.725992,16.50534,-5.899555,10.416615
id,3,1.4444444444444444,13.608473,-0.26339576,11.291081,-0.04316299,14.33409
id,0,1.4722222222222223,14.069041,0.30462736,14.098967,-2.6296868,15.055303
id,1,1.4722222222222223,8.0219,-0.073214866,15.712817,-5.3673196,11.155601
id,2,1.4722222222222223,8.652217,-0.012810131,14.827519,-5.0896945,12.553005
id,3,1.4722222222222223,13.630143,0.051895954,11.985749,-0.4920538,14.228328
id,0,1.5,12.579454,1.1646594,15.273391,-4.505959,14.467434
id,1,1.5,8.147886,-0.12500194,15.40101,-5.2970767,11.392204
id,2,1.5,8.773973,-0.010294946,14.338425,-4.2056985,13.613684
id,3,1.5,9.137282,-0.46785063,14.330408,-3.7889214,13.662018
id,0,1.5277777777777777,10.99504,1.1208991,13.871065,-2.9370975,15.25469
id,1,1.5277777777777777,6.8564825,-0.98621,15.93119,-5.0688004,9.648873
id,2,1.5277777777777777,8.877484,1.2269075,10.733649,-0.49240506,13.387738
id,3,1.5277777777777777,6.0549293,1.8860903,10.225267,-0.35956752,11.022437
id,0,1.5555555555555556,10.724441,0.95082855,15.378058,-4.4803734,14.374845
id,1,1.5555555555555556,6.9675717,-0.9755234,15.806122,-4.926779,9.643322
id,2,1.5555555555555556,8.962327,2.6829581,9.960615,0.40884316,12.980335
id,3,1.5555555555555556,6.1526613,2.8421745,9.893313,0.7726548,12.803607
id,0,1.5833333333333333,10.00713,0.5400343,15.577807,-5.5524783,12.504302
id,1,1.5833333333333333,7.0649066,-0.9385574,15.664371,-4.5634236,9.611555
id,2,1.5833333333333333,9.0290785,2.4268723,10.084875,0.28503808,12.976416
id,3,1.5833333333333333,6.253159,3.029927,9.880416,1.061615,12.984462
id,0,1.6111111111111112,9.293131,0.81120926,13.66066,-2.8080745,15.208473
id,1,1.6111111111111112,6.9263697,-0.94533205,16.020603,-5.061979,9.637261
id,2,1.6111111111111112,9.081355,2.3690174,10.101492,0.20455258,12.994041
id,3,1.6111111111111112,6.3504167,3.0317554,9.877484,1.0892924,12.968495
id,0,1.6388888888888888,9.333331,0.7028573,13.537393,-2.5537536,15.2268505
id,1,1.6388888888888888,6.896364,-0.38553178,15.175015,-5.1662507,11.260382
id,2,1.6388888888888888,9.127507,2.3936095,10.07846,0.1526146,12.981371
id,3,1.6388888888888888,6.4427485,3.1451983,9.930752,1.1277715,12.982695
id,0,1.6666666666666667,9.372031,-0.109227605,14.3981905,-4.1358514,13.663134
id,1,1.6666666666666667,6.9042225,0.004311137,14.416219,-4.2627263,13.525409
id,2,1.6666666666666667,9.164556,2.3523917,10.104313,0.10561371,13.03685
id,3,1.6666666666666667,6.5297894,3.1569073,9.95422,1.106545,12.911378
id,0,1.6944444444444444,9.24792,2.180556,10.541847,-0.4287989,13.236432
id,1,1.6944444444444444,6.9502683,-0.015223632,14.295546,-4.118266,13.663429
id,2,1.6944444444444444,9.193951,2.478291,10.064945,0.38780966,12.984561
id,3,1.6944444444444444,6.3742375,3.0991526,9.894599,1.1717125,12.987677
id,0,1.7222222222222223,9.304566,2.922927,9.974958,0.98271847,13.244731
id,1,1.7222222222222223,6.9863544,0.028596902,14.073407,-3.9765115,13.696404
id,2,1.7222222222222223,8.9490385,2.3496263,10.096343,0.14547876,12.9116125
id,3,1.7222222222222223,6.4535656,3.3184862,10.034131,1.3351175,12.936619
id,0,1.75,9.362132,3.2135997,10.209967,1.0911446,13.416107
id,1,1.75,7.012017,3.1088114,10.479142,0.76807237,12.853288
id,2,1.75,8.958639,2.3429058,10.081706,-0.038049165,12.922399
id,3,1.75,6.5276775,3.5059063,10.20164,1.437257,12.89535
id,0,1.7777777777777777,9.414843,3.3001306,10.30555,1.0654331,13.520194
id,1,1.7777777777777777,7.02907,2.974238,9.933156,1.0043217,12.946677
id,2,1.7777777777777777,8.957637,2.3216653,10.095991,-0.116101794,12.913308
id,3,1.7777777777777777,6.5954895,3.5559914,10.219936,1.5063764,12.738492
id,0,1.8055555555555556,9.460279,3.2919219,10.274461,1.0186013,13.515617
id,1,1.8055555555555556,7.042519,3.2392542,9.951579,0.9966402,12.900585
id,2,1.8055555555555556,8.945794,2.3478348,10.088359,-0.08207729,12.95669
id,3,1.8055555555555556,6.4867163,3.596936,10.249105,1.5916735,12.483849
id,0,1.8333333333333333,9.497722,3.2856774,10.335886,1.0221524,13.538618
id,1,1.8333333333333333,7.0600877,3.5284414,9.828515,1.0317646,12.567033
id,2,1.8333333333333333,8.87939,2.382269,10.090501,0.25616193,13.0025
id,3,1.8333333333333333,6.540309,3.7221432,10.431775,1.6643287,12.452908
id,0,1.8611111111111112,7.273083,2.9498115,9.91119,1.1346881,13.103555
id,1,1.8611111111111112,7.0746164,3.514432,9.827143,0.9601739,12.503243
id,2,1.8611111111111112,8.680383,2.881313,10.021962,0.99034065,13.287125
id,3,1.8611111111111112,6.5879254,3.8363109,10.545092,1.7206051,12.414331
id,0,1.8888888888888888,6.3590293,2.8883357,9.891405,1.0350066,12.947106
id,1,1.8888888888888888,7.0781264,3.4881756,9.99502,1.0635523,12.436498
id,2,1.8888888888888888,8.654833,2.9156356,10.027863,1.0186355,13.312928
id,3,1.8888888888888888,6.7054358,0.91736525,14.057213,2.038669,11.546788
id,0,1.9166666666666667,6.430201,2.8666072,9.858866,1.0227836,12.948225
id,1,1.9166666666666667,6.813325,3.559803,10.236402,1.5210174,12.599756
id,2,1.9166666666666667,8.394317,2.402199,10.010205,0.2571478,12.758715
id,3,1.9166666666666667,4.7884593,4.1585174,9.677999,1.3323238,11.056967
id,0,1.9444444444444444,6.4951954,2.8013756,9.8758545,0.95394766,12.944918
id,1,1.9444444444444444,5.3945036,3.173706,9.897132,1.1469979,12.890856
id,2,1.9444444444444444,7.967257,2.578101,9.982353,0.60831726,12.818053
id,3,1.9444444444444444,4.0792766,4.6581774,10.2425,2.1629975,10.961726
id,0,1.9722222222222223,6.460692,2.7882216,9.83339,0.9398175,12.912467
id,1,1.9722222222222223,5.2844872,3.6250298,10.031397,1.5265812,12.242254
id,2,1.9722222222222223,6.9818425,2.386512,9.874181,0.22768936,12.678606
id,3,1.9722222222222223,3.3448007,4.9191527,9.506879,0.7626182,9.376866
id,0,2.0,6.5130563,2.9179487,9.885158,1.119693,13.0570755
id,1,2.0,5.2747226,3.682813,10.058575,1.6160492,12.145036
id,2,2.0,7.000788,2.3831246,9.885476,0.14962216,12.649645
id,3,2.0,3.3624148,4.904407,9.505278,0.7040084,9.372967
id,0,2.0277777777777777,6.4813814,2.4969873,9.894016,0.3937351,12.717223
id,1,2.0277777777777777,5.254935,3.6438239,9.997045,1.6210803,12.093044
id,2,2.0277777777777777,7.0750947,2.28877,9.83627,-0.08179264,12.683993
id,3,2.0277777777777777,3.4533536,4.836407,9.43582,0.6674264,9.438479
id,0,2.0555555555555554,6.5351257,2.3983505,9.898568,0.3630159,12.72191
id,1,2.0555555555555554,5.230985,3.6817288,10.087446,1.6376154,12.072646
id,2,2.0555555555555554,7.0026045,-3.3777244,10.628738,-0.27829975,12.660273
id,3,2.0555555555555554,3.5292258,4.8166146,9.281558,0.6711795,9.49954
id,0,2.0833333333333335,6.582334,2.4354887,9.929103,0.36273885,12.667435
id,1,2.0833333333333335,5.069855,3.8824477,9.377743,0.6441685,11.58171
id,2,2.0833333333333335,7.2241945,-3.4520533,10.590624,-0.7316821,12.461534
id,3,2.0833333333333335,3.5294409,4.7913866,9.266024,0.7493219,9.514671
id,0,2.111111111111111,6.6309648,2.443737,9.922599,0.41320083,12.686867
id,1,2.111111111111111,5.030311,3.9155998,9.430185,0.7195793,11.420214
id,2,2.111111111111111,7.452796,-3.5031166,10.590352,-0.9660636,12.322475
id,3,2.111111111111111,3.5861561,4.7636395,9.20819,0.6110981,9.550567
id,0,2.138888888888889,6.7019315,2.5760126,9.913765,0.73428816,12.828436
id,1,2.138888888888889,4.984466,3.93903,9.455703,0.45580786,11.077888
id,2,2.138888888888889,6.1245503,-3.4969304,10.409385,-1.1274045,11.99651
id,3,2.138888888888889,3.6303368,4.7208486,9.225736,0.5647766,9.605863
id,0,2.1666666666666665,6.0807934,2.8691297,9.893574,1.0313249,12.934186
id,1,2.1666666666666665,4.935362,4.067188,9.77741,1.3676431,11.101086
id,2,2.1666666666666665,6.217899,-3.494217,10.471704,-0.9900345,12.22521
id,3,2.1666666666666665,3.6615438,4.7051115,9.241888,0.49912408,9.673955
id,0,2.1944444444444446,5.4376516,0.7704417,8.8680315,-0.007661484,12.505548
id,1,2.1944444444444446,4.2686844,4.4932847,10.120151,2.3277242,11.266916
id,2,2.1944444444444446,6.391772,-3.5380874,10.487982,-1.0593011,12.191813
id,3,2.1944444444444446,3.679952,4.69252,9.238788,0.52462476,9.626327
id,0,2.2222222222222223,5.5082645,-3.3952484,10.361122,-1.0706855,12.025193
id,1,2.2222222222222223,4.245834,4.5611844,10.1097,2.3141043,11.276482
id,2,2.2222222222222223,6.5856705,-3.5678704,10.470568,-1.104652,12.125106
id,3,2.2222222222222223,3.68515,-1.8517538,-2.1062255,-2.4130995,-2.176701
id,0,2.25,5.7259064,-3.4468691,10.330473,-1.1896663,11.84858
id,1,2.25,4.25854,4.8792205,10.457025,2.375869,11.320402
id,2,2.25,6.593059,-3.5868092,10.484408,-1.105097,12.135469
id,3,2.25,3.678726,-2.3501055,-1.7191956,0.4283771,-5.027731
id,0,2.2777777777777777,5.937787,-3.5141792,10.350644,-1.2008536,11.790039
id,1,2.2777777777777777,3.7229187,4.759347,9.823412,1.8344134,10.306336
id,2,2.2777777777777777,6.5861583,-3.6126673,10.505569,-1.1291639,12.080112
id,3,2.2777777777777777,3.668794,5.0681067,9.928073,0.9180335,9.485269
id,0,2.3055555555555554,6.0955663,-3.5291524,10.486996,-1.0919774,12.147847
id,1,2.3055555555555554,3.2355754,5.2079177,10.218655,2.1436417,10.207204
id,2,2.3055555555555554,6.5940447,-3.631809,10.4780445,-1.1819664,12.06132
id,3,2.3055555555555554,3.6546924,4.9637055,9.516096,1.8038648,10.25132
id,0,2.3333333333333335,6.277853,-3.4882174,10.392992,-1.1494377,11.942885
id,1,2.3333333333333335,2.7009847,5.8020954,10.062243,2.1998541,10.016537
id,2,2.3333333333333335,5.988551,-3.5937378,10.481387,-1.0878435,12.184661
id,3,2.3333333333333335,3.3665032,5.0613523,9.486867,1.7544528,10.043545
id,0,2.361111111111111,6.4567175,-3.5249817,10.379851,-1.1569439,11.912099
id,1,2.361111111111111,2.4077928,7.482255,9.436748,2.2077737,9.459192
id,2,2.361111111111111,5.9739976,-3.6095777,10.461457,-1.1056248,12.113775
id,3,2.361111111111111,3.3950398,5.0944123,9.39086,1.7070268,10.011122
id,0,2.388888888888889,6.654869,-3.4927316,10.5102825,-0.6746156,12.49592
id,1,2.388888888888889,2.264407,7.652692,9.326418,2.2508032,9.118597
id,2,2.388888888888889,5.952167,-3.6497226,10.534926,-1.1532347,12.111385
id,3,2.388888888888889,3.4292235,5.090335,9.401735,1.637904,10.082232
id,0,2.4166666666666665,6.6404896,-3.5270147,10.575254,-0.7222307,12.510671
id,1,2.4166666666666665,2.2788765,7.660916,9.304378,2.2396328,9.103617
id,2,2.4166666666666665,5.8415933,-3.599032,10.498426,-1.0008416,12.321801
id,3,2.4166666666666665,3.377305,5.09363,9.467601,1.9311223,10.506639
id,0,2.4444444444444446,6.6540627,-3.582675,10.616712,-0.8508749,12.433083
id,1,2.4444444444444446,2.289184,7.685574,9.316124,1.8616338,8.999266
id,2,2.4444444444444446,5.813676,-3.6749253,10.568704,-1.018185,12.3276005
id,3,2.4444444444444446,3.4111474,5.1115437,9.468809,1.9625212,10.462772
id,0,2.4722222222222223,6.663069,-3.597843,10.631337,-0.9323178,12.384882
id,1,2.4722222222222223,2.1256642,7.6997795,9.397359,1.3269459,8.524925
id,2,2.4722222222222223,5.786797,-3.5503757,10.396849,-1.1501166,11.962904
id,3,2.4722222222222223,3.3426518,5.200877,9.387569,1.8968453,10.287187
id,0,2.5,6.6777062,-3.4928935,10.571399,-0.6610264,12.517616
id,1,2.5,2.123855,7.6719112,9.354201,1.3710581,8.446205
id,2,2.5,5.525531,-3.5427897,10.331207,-1.2162004,11.768638
id,3,2.5,3.2887788,5.2523403,9.348974,1.8312047,10.237725
id,0,2.5277777777777777,6.516083,-3.5713317,10.473797,-1.0759377,12.139527
id,1,2.5277777777777777,2.1151476,7.6812057,9.377769,1.3754089,8.440277
id,2,2.5277777777777777,5.4772196,-3.6281953,10.351269,-1.2247335,11.797146
id,3,2.5277777777777777,3.2913446,5.209226,9.382886,1.8744401,10.277496
id,0,2.5555555555555554,6.548971,-3.7085726,10.5812645,-1.1858493,12.073933
id,1,2.5555555555555554,2.0767262,7.667047,9.381986,1.3552796,8.607237
id,2,2.5555555555555554,5.4231386,-3.7116191,10.327143,-3.691301,1.3436794
id,3,2.5555555555555554,3.2373226,5.3342032,9.270195,1.7855068,9.646922
id,0,2.5833333333333335,6.579733,-3.661371,10.560931,-1.2461119,12.063882
id,1,2.5833333333333335,2.054315,7.372047,9.555914,2.5617251,9.514871
id,2,2.5833333333333335,5.3374653,-3.6380918,10.50753,-1.0984257,12.224603
id,3,2.5833333333333335,3.2164755,5.3386154,9.259767,1.7414896,9.642859
id,0,2.611111111111111,6.3796453,-3.5883708,10.451114,-1.1421751,12.114651
id,1,2.611111111111111,2.026428,7.3214817,9.552744,2.6225715,9.666548
id,2,2.611111111111111,5.27197,-3.6950598,10.610484,-1.1104007,12.261098
id,3,2.611111111111111,3.1853673,5.408085,9.199909,1.6510154,9.366846
id,0,2.638888888888889,6.243948,-3.5764694,10.375565,-1.2221138,11.838604
id,1,2.638888888888889,1.8937658,7.439087,9.593432,2.3214147,9.137152
id,2,2.638888888888889,5.2069535,-2.087747,11.873708,0.8851286,13.778979
id,3,2.638888888888889,3.1429584,5.5815506,9.19931,1.6988282,9.321458
id,0,2.6666666666666665,6.0933566,-3.637478,10.355577,-1.2219064,11.803403
id,1,2.6666666666666665,1.8707728,7.6195116,9.591097,1.4548259,8.674812
id,2,2.6666666666666665,5.142903,-2.067636,11.905958,0.77853096,13.923895
id,3,2.6666666666666665,3.0007253,5.70216,9.250862,1.9774516,9.524979
id,0,2.6944444444444446,6.0821333,-3.8854063,10.829465,-1.3120497,11.8545
id,1,2.6944444444444446,1.8473685,7.7841005,9.549568,1.3630503,8.521746
id,2,2.6944444444444446,1.5989031,9.5609,9.036021,-3.403782,8.792895
id,3,2.6944444444444446,2.9484954,5.6378703,9.233459,1.9262699,9.548589
id,0,2.7222222222222223,6.0768256,-5.918068,11.181252,-3.285179,1.3539166
id,1,2.7222222222222223,1.8209678,7.9445515,9.615198,1.3416606,8.43634
